,user_id,house,datetime
8319,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-05-14 08:52:41.413766
5815,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-05-14 08:52:54.001832
1421,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-05-14 08:53:05.512652
903,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-05-14 08:53:11.531093
7124,a1a61fdd-d404-4f70-a763-12c20c0264c2,house4,2024-05-14 08:53:16.352666
8380,c3728021-30dd-44a0-9585-edfa84506a97,,2024-05-14 08:53:18.749460
2898,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-05-14 08:53:29.881010
6874,9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,house5,2024-05-14 08:54:01.157240
3087,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-05-14 08:54:03.682395
2577,411be707-6301-45a6-ae69-0f567f369408,house2,2024-05-14 08:54:15.886056
3686,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-05-14 08:54:19.307173
8061,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-05-14 08:54:35.244813
1223,25e69851-885b-4cd1-8c32-e29e604714ea,house3,2024-05-14 08:54:50.690340
7995,b87444fd-94e3-454b-a381-e8b7a145359c,house4,2024-05-14 08:54:53.072664
6508,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-05-14 08:54:57.339066
9136,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-05-14 08:55:00.290793
7430,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-05-14 08:55:04.597574
9882,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-05-14 08:55:10.029177
8257,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-05-14 08:55:22.548429
4777,6f16696b-22a0-4f3c-b2ad-f6b9e0256775,house3,2024-05-14 08:55:25.662193
10065,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-05-14 08:55:27.783019
645,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-05-14 08:55:37.894520
4209,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-05-14 08:55:42.245754
121,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-05-14 08:55:43.747166
10314,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-05-14 08:55:46.928547
3888,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-05-14 08:55:49.827218
7004,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-05-14 08:55:52.987282
8557,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-05-14 08:55:56.378306
5617,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-05-14 08:55:59.881221
5024,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-05-14 08:56:02.572688
8882,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-05-14 08:56:06.750468
2176,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-05-14 08:56:10.508186
964,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-05-14 08:56:14.844689
5289,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-05-14 08:56:20.098759
4654,6e4a6e26-911f-4229-ac2d-7bf030c2a534,house1,2024-05-14 08:56:22.810817
1688,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-05-14 08:56:26.237697
3287,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-05-14 08:56:28.262246
7806,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-05-14 08:56:30.510661
4081,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-05-14 08:56:33.939580
3753,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-05-14 08:56:37.453601
3419,5931fa6a-af6b-43b8-babb-28349854d406,,2024-05-14 08:56:39.820926
6751,99352c97-a615-425e-8c20-6838d99297da,,2024-05-14 08:56:46.970161
6444,90be5909-0039-4170-a115-3dba964d3c70,,2024-05-14 08:56:48.959255
4600,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-05-14 08:56:56.935394
1552,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-05-14 08:57:01.470403
4143,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-05-14 08:57:03.466656
7560,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-05-14 08:57:08.682969
1812,31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,,2024-05-14 08:57:12.648157
6810,9af32f95-5e33-4ee7-8f46-e5399bc10479,,2024-05-14 08:57:15.123511
5423,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-05-14 08:57:17.951261
9816,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-05-14 08:57:20.689432
5156,77fcbaa7-bf8a-4674-a82b-ab415827aba9,house4,2024-05-14 08:57:23.708818
6574,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-05-14 08:57:27.259823
6642,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-05-14 08:57:30.318315
10555,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-05-14 08:57:33.128427
5222,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-05-14 08:57:36.681317
8447,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-05-14 08:57:40.191327
1927,32a58b0b-bb40-4c59-98c7-661fe7748d67,house3,2024-05-14 08:57:42.412209
510,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-05-14 08:57:46.614458
1286,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-05-14 08:57:49.644368
8616,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-05-14 08:57:54.231024
8814,ce8c745e-28c5-4beb-b018-b808f27da611,house6,2024-05-14 08:57:57.871404
10756,fac56dec-f876-400b-921f-94012ed87d73,house6,2024-05-14 08:58:00.701323
7742,b349e5e0-8128-432e-a8a4-03b754f07f36,,2024-05-14 08:58:04.679285
5986,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-05-14 08:58:07.951259
7254,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-05-14 08:58:10.367683
9014,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-05-14 08:58:17.011070
58,0492584f-5dda-4ad6-ab2f-79c8d43a8753,house1,2024-05-14 08:58:20.233679
9620,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-05-14 08:58:23.732953
1751,3179b05a-487a-4208-9d7a-115c9532149b,house4,2024-05-14 08:58:30.103596
4710,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-05-14 08:58:33.415029
5554,7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,house4,2024-05-14 08:58:37.642426
2769,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-05-14 08:58:40.469683
2831,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-05-14 08:58:43.748400
1486,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-05-14 08:58:50.703968
4825,71d0528a-188d-4aba-b7de-79ce11aba729,,2024-05-14 08:58:58.693565
4277,67054eb5-41f1-4d11-aed8-465e8a5bafab,,2024-05-14 08:59:03.863191
709,1d4297fd-0875-41c6-bbdd-6c7d22c2411f,,2024-05-14 08:59:07.609912
5747,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-05-14 08:59:09.856644
10431,f82cab1a-3510-414e-a268-b461e7b9c8d3,house4,2024-05-14 08:59:12.785773
1620,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-05-14 08:59:15.853847
3950,61ed2314-8e12-4316-8099-8d99363ac48e,,2024-05-14 08:59:23.632907
3485,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-05-14 08:59:25.516757
9438,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-05-14 08:59:27.671568
10179,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-05-14 08:59:42.803777
7685,b177b688-d7be-49cf-8b0b-84047bbfd3e9,house3,2024-05-14 09:00:10.932451
2635,422a524d-cfb0-4b28-b521-d32f9447263e,,2024-05-14 09:01:01.211706
9817,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-05-14 12:29:12.306284
4016,636b1c8b-4934-4842-9642-5283b06d7e9f,,2024-05-14 12:29:15.404924
10066,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-05-14 12:29:29.461138
9553,e03b3ffe-81f4-4a48-9837-44ea86839840,house1,2024-05-14 12:29:33.922848
6752,99352c97-a615-425e-8c20-6838d99297da,,2024-05-14 12:29:37.489962
5748,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-05-14 12:29:43.520549
2112,33a88b0d-39e1-4000-ab90-7d7079b57a46,house3,2024-05-14 12:29:46.633888
2966,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-05-14 12:29:49.235998
7005,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-05-14 12:29:52.763027
7071,9de57089-8c87-44d2-bc3d-f64b32e79ff8,house5,2024-05-14 12:29:56.473627
10794,fed3dced-4009-461e-9411-a440c779e32c,,2024-05-14 12:29:59.367971
8883,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-05-14 12:30:02.621676
2177,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-05-14 12:30:05.481066
3754,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-05-14 12:30:12.180031
904,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-05-14 12:30:16.862950
4411,69d49e69-778f-4ede-a824-cf62e3692a96,house1,2024-05-14 12:30:19.866852
3951,61ed2314-8e12-4316-8099-8d99363ac48e,,2024-05-14 12:30:25.453060
5618,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-05-14 12:30:27.993333
8685,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-05-14 12:30:32.692612
8558,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-05-14 12:30:37.388551
1224,25e69851-885b-4cd1-8c32-e29e604714ea,house3,2024-05-14 12:30:46.194763
771,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-05-14 12:30:50.873925
2636,422a524d-cfb0-4b28-b521-d32f9447263e,,2024-05-14 12:31:00.710749
8950,ced89e5e-7db0-4dd4-9508-d7090c818b66,house5,2024-05-14 12:31:49.560763
7255,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-05-14 12:31:53.706767
445,12584309-4699-485d-9f5b-a57ebfc4283a,,2024-05-14 12:31:57.324266
5025,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-05-14 12:32:00.699705
8062,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-05-14 12:32:04.055836
1689,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-05-14 12:32:12.543321
5492,7b3f7524-f201-44df-a929-5b92eac9457b,house5,2024-05-14 12:32:40.400366
1355,2ad18754-2522-4fa9-af12-bccdf42d3905,house5,2024-05-14 12:32:44.486738
10621,f922a5d4-3651-46f7-aa98-307c045dd4b5,,2024-05-14 12:32:46.425194
6875,9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,house5,2024-05-14 12:32:48.914779
313,0e59353d-8c6d-4a18-876e-5f506a40036e,house5,2024-05-14 12:32:51.833245
6054,875b75ef-6331-423d-a96e-d364deafc0fa,house4,2024-05-14 12:32:54.756252
1990,332a0b3d-cc6a-4a02-a2e9-7ac0840a6069,house6,2024-05-14 12:32:57.132669
3420,5931fa6a-af6b-43b8-babb-28349854d406,,2024-05-14 12:33:00.484760
10491,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-05-14 12:33:03.344420
3553,59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,house5,2024-05-14 12:33:06.409439
710,1d4297fd-0875-41c6-bbdd-6c7d22c2411f,,2024-05-14 12:33:09.464388
8320,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-05-14 12:33:12.516053
10180,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-05-14 12:33:15.030353
10247,f56e3af2-356e-4916-878c-340eae3cef12,house6,2024-05-14 12:33:18.249149
4959,72f607f4-67b9-459a-9712-76fa6ca47874,,2024-05-14 12:33:22.025801
10315,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-05-14 12:33:24.708200
9304,da987f6e-e9ee-4c8a-aa1f-d801d4c35644,,2024-05-14 12:33:27.753453
2245,3a90e6b3-bc9f-49a7-997f-e954943de83e,,2024-05-14 12:33:30.891452
9688,e524b348-0e44-4867-a0d4-81ea6e6b81c9,house1,2024-05-14 12:33:34.078410
7807,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-05-14 12:33:37.808935
3288,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-05-14 12:33:40.992067
4601,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-05-14 12:33:44.181026
7561,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-05-14 12:33:48.055081
6381,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-05-14 12:33:50.754945
4655,6e4a6e26-911f-4229-ac2d-7bf030c2a534,house1,2024-05-14 12:33:54.035695
7862,b455da87-de96-42b3-b126-1f350de41e8c,,2024-05-14 12:33:57.761191
3889,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-05-14 12:34:00.497190
6445,90be5909-0039-4170-a115-3dba964d3c70,,2024-05-14 12:34:03.508049
2513,40b8a933-6b6f-4501-85be-f3aab0f3cac8,house6,2024-05-14 12:34:06.962955
578,1a024edc-e397-4508-958e-7051ae278650,,2024-05-14 12:34:55.279308
2899,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-05-14 12:35:17.725110
9186,d812e8d2-e25b-4135-90b8-8893b29bb4d4,house6,2024-05-14 12:35:28.152521
122,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-05-14 12:35:32.260511
7498,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-05-14 12:35:35.095294
9248,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-05-14 12:37:01.975181
6183,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-05-14 12:38:10.967938
5093,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-05-14 12:38:14.838855
4144,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-05-14 12:38:30.203736
246,0d9ff778-c1fe-4966-baa9-e35783893f39,,2024-05-14 12:38:37.431858
7190,a2224154-cc34-4297-b74a-0266bb05a915,house4,2024-05-14 12:38:41.041256
5878,847f245a-2b6b-445c-8129-81908932d218,house5,2024-05-14 12:38:53.729369
10556,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-05-14 12:38:57.829849
1029,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-05-14 12:39:01.341842
3621,5b4b687b-64db-4ee8-9fd6-42931ca7576c,,2024-05-14 12:39:06.084900
1287,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-05-14 12:39:09.067596
2055,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-05-14 12:39:42.274524
2379,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-05-14 12:40:01.864987
1487,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-05-14 12:40:06.487078
511,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-05-14 12:40:15.689390
3352,517fac56-4785-40b1-a43e-561275caae77,,2024-05-14 12:40:21.756558
9439,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-05-14 12:40:25.478730
965,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-05-14 12:40:30.264586
6318,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-05-14 12:40:44.261867
6121,897eb4f1-64df-488f-824c-68b83e97d48a,,2024-05-14 12:40:52.303103
2313,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-05-14 12:41:05.688105
2578,411be707-6301-45a6-ae69-0f567f369408,house2,2024-05-14 12:41:09.905504
5816,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-05-14 12:41:13.796517
1621,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-05-14 12:41:16.211761
5987,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-05-14 12:41:20.933371
4346,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-05-14 12:41:37.080265
3223,4b2569be-cd32-40aa-9cc4-9e13e55903de,house1,2024-05-14 12:41:52.615124
59,0492584f-5dda-4ad6-ab2f-79c8d43a8753,house1,2024-05-14 12:42:09.273852
9371,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-05-14 12:42:12.694737
6575,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-05-14 12:42:15.943760
839,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-05-14 12:42:19.438435
3687,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-05-14 12:42:21.811743
6643,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-05-14 12:42:24.636524
9493,dda733a2-2add-44a5-b888-81943923c2c6,,2024-05-14 12:42:27.910043
6939,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-05-14 12:42:40.216359
9621,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-05-14 12:42:44.033113
8617,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-05-14 12:42:54.364497
10757,fac56dec-f876-400b-921f-94012ed87d73,house6,2024-05-14 12:43:01.291677
9015,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-05-14 12:43:16.630959
8815,ce8c745e-28c5-4beb-b018-b808f27da611,house6,2024-05-14 12:43:24.825910
9137,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-05-14 12:43:38.832754
10689,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-05-14 12:43:40.678000
9883,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-05-14 12:43:44.647408
10432,f82cab1a-3510-414e-a268-b461e7b9c8d3,house4,2024-05-14 12:43:57.990969
1752,3179b05a-487a-4208-9d7a-115c9532149b,house4,2024-05-14 12:44:01.120412
5555,7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,house4,2024-05-14 12:44:05.063248
1813,31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,,2024-05-14 12:44:08.399309
4082,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-05-14 12:44:20.155069
3486,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-05-14 12:44:39.135382
10377,f7913f48-8bed-4c54-95d8-968fc64606e3,house4,2024-05-14 12:44:45.167753
8448,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-05-14 12:44:53.163114
1553,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-05-14 12:44:57.609601
1871,3224a678-3fef-47ae-94e5-3250cec710f9,,2024-05-14 12:45:00.918817
4534,6c9ed69f-edc1-42b5-8cb4-6101676530be,house4,2024-05-14 12:45:03.716072
8752,ce506c75-9d99-4d9d-b925-4f95384da3d0,house1,2024-05-14 12:45:25.164105
4891,72ed9663-95da-45bc-b373-1e35fefcb456,house6,2024-05-14 12:45:29.406260
8128,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-05-14 12:45:59.082515
2770,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-05-14 12:46:03.780352
3822,5f47549a-4365-484f-9f7f-5a471b91c981,,2024-05-14 12:46:25.654973
4826,71d0528a-188d-4aba-b7de-79ce11aba729,,2024-05-14 12:46:29.567723
2702,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-05-14 12:46:40.176737
8258,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-05-14 12:46:44.891365
5358,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-05-14 12:47:55.488296
7629,b10aa190-3d2a-4137-b674-8cb64824d72c,,2024-05-14 12:47:58.580571
7431,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-05-14 12:48:07.170509
9950,e81fe35d-eabc-4bef-a19d-b7cf24d01366,,2024-05-14 12:48:11.654625
378,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-05-14 12:48:15.322693
8381,c3728021-30dd-44a0-9585-edfa84506a97,,2024-05-14 12:48:19.333283
7996,b87444fd-94e3-454b-a381-e8b7a145359c,house4,2024-05-14 12:48:24.019770
9753,e544ac1c-af6a-41b3-a16c-61ab3c1863cb,house4,2024-05-14 12:48:27.236463
5157,77fcbaa7-bf8a-4674-a82b-ab415827aba9,house4,2024-05-14 12:48:30.350233
4778,6f16696b-22a0-4f3c-b2ad-f6b9e0256775,house3,2024-05-14 12:49:08.131091
3034,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-05-14 12:50:07.440055
6250,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-05-14 12:50:09.733630
7743,b349e5e0-8128-432e-a8a4-03b754f07f36,,2024-05-14 12:50:16.517349
7125,a1a61fdd-d404-4f70-a763-12c20c0264c2,house4,2024-05-14 12:50:19.270908
3156,4af43656-b123-4a72-892b-7993a6355ed3,,2024-05-14 12:50:30.606454
4711,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-05-14 12:50:38.420148
5424,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-05-14 12:50:50.073809
1159,22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,house1,2024-05-14 12:50:59.911417
4468,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-05-14 12:51:03.829369
5223,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-05-14 12:51:10.944577
6509,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-05-14 12:52:45.443867
180,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-05-14 12:52:49.955220
10114,f10a183a-3ffd-4760-b446-acde1b8c0d8f,house4,2024-05-14 12:52:54.263472
1093,226c662f-b1b3-40bc-9bfc-4f49a80b9041,house6,2024-05-14 12:52:58.171826
1422,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-05-14 12:53:31.760581
646,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-05-14 12:53:56.428673
5290,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-05-14 12:54:08.035863
4210,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-05-14 12:55:08.788235
7930,b542ca89-e19f-4f62-a46d-8034f956b019,house3,2024-05-14 12:55:53.546028
7686,b177b688-d7be-49cf-8b0b-84047bbfd3e9,house3,2024-05-14 12:56:59.118546
4278,67054eb5-41f1-4d11-aed8-465e8a5bafab,,2024-05-14 12:57:11.379249
1928,32a58b0b-bb40-4c59-98c7-661fe7748d67,house3,2024-05-14 12:57:43.239117
2446,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-05-14 12:58:30.010601
3088,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-05-14 13:05:03.010602
4347,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-05-14 17:30:20.630160
2832,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-05-14 17:30:24.424639
5879,847f245a-2b6b-445c-8129-81908932d218,house5,2024-05-14 17:30:27.417675
2967,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-05-14 17:30:30.711755
5094,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-05-14 17:30:33.953899
9138,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-05-14 17:30:36.222668
7808,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-05-14 17:30:38.749101
5817,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-05-14 17:30:41.927547
1690,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-05-14 17:30:44.858677
8129,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-05-14 17:30:48.930261
181,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-05-14 17:30:52.366477
3688,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-05-14 17:30:54.452551
10795,fed3dced-4009-461e-9411-a440c779e32c,,2024-05-14 17:30:58.649520
6319,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-05-14 17:31:04.470667
2514,40b8a933-6b6f-4501-85be-f3aab0f3cac8,house6,2024-05-14 17:31:09.871478
5749,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-05-14 17:31:12.228714
4412,69d49e69-778f-4ede-a824-cf62e3692a96,house1,2024-05-14 17:31:16.224668
10433,f82cab1a-3510-414e-a268-b461e7b9c8d3,house4,2024-05-14 17:31:19.333391
840,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-05-14 17:31:23.144170
9187,d812e8d2-e25b-4135-90b8-8893b29bb4d4,house6,2024-05-14 17:31:25.808546
3755,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-05-14 17:31:30.171765
8686,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-05-14 17:31:34.136168
9622,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-05-14 17:31:39.969167
9494,dda733a2-2add-44a5-b888-81943923c2c6,,2024-05-14 17:31:43.545704
1929,32a58b0b-bb40-4c59-98c7-661fe7748d67,house3,2024-05-14 17:31:46.313475
3089,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-05-14 17:31:49.197769
4602,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-05-14 17:31:53.179657
2178,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-05-14 17:31:58.172287
966,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-05-14 17:32:02.065006
6184,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-05-14 17:32:09.100478
2900,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-05-14 17:32:33.950971
1554,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-05-14 17:32:36.936386
2056,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-05-14 17:32:57.750116
5619,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-05-14 17:33:20.773535
9249,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-05-14 17:34:01.754528
1288,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-05-14 17:34:06.981569
2380,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-05-14 17:34:10.707164
2447,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-05-14 17:34:13.973622
5988,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-05-14 17:34:18.527239
6940,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-05-14 17:34:44.051684
8063,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-05-14 17:34:58.293558
6687,979ad268-eca3-4d3f-854e-d244f73b1748,house6,2024-05-14 17:35:15.136997
5026,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-05-14 17:35:22.932179
8884,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-05-14 17:35:35.155521
