question,context_file,score,context_snippet
การใช้งบประมาณขาดดุลของรัฐบาลหมายถึงอะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
การใช้งบประมาณขาดดุลของรัฐบาลหมายถึงอะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
การอ่านค่า Percentiles มีอะไรบ้าง,1345202.txt,6.251284433320607,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
การอ่านค่า Percentiles มีอะไรบ้าง,1345157.txt,3.7541185501332976,การวิเคราะห์และกลยุทธ์การลงทุนในกองทุนรวม  3.	แหล่งข้อมูลสำคัญของกองทุนรวม 3.1	รายงานการจัดอันดับกองทุน ที่จัดทำโดยบริษัทจัดอันดับกองทุน1 โดยจะจัดอันดับของอัตราผลตอบแทนและความเสี่ยงในรูปของ Percentile...
การอ่านค่า Percentiles มีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ตัวแทนสนับสนุนการขาย ทำหน้าที่อะไร,1345159.txt,4.232537227015854,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  2.	ผู้ที่มีส่วนเกี่ยวข้องกับกองทุนรวม แบ่งออกเป็น 3 กลุ่มใหญ่ ดังนี้ 2.1	กลุ่มผู้ประกอบการและผู้เกี่ยวข้องกับผู้ประกอบการ 	1.	บริษัทจัดการกองทุน (บลจ.) ทำหน้าที่จัด...
ตัวแทนสนับสนุนการขาย ทำหน้าที่อะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ตัวแทนสนับสนุนการขาย ทำหน้าที่อะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ผู้ออกตราสารจะสามารถใช้สิทธิไถ่ถอนตราสารหนี้คืนที่ราคา Call Price เป็นอย่างไร,1345145.txt,13.74793538373546,การประเมินมูลค่าและอัตราผลตอบแทนของตราสารหนี้  4.	ความสัมพันธ์ระหว่างอัตราผลตอบแทนกับราคาตราสารหนี้ 4.1	ความสัมพันธ์ระหว่างอัตราผลตอบแทนถึงวันครบกำหนด (YTM) กับ ราคาตราสารหนี้ทั่วไป มีความสัมพันธ์แบบผ...
ผู้ออกตราสารจะสามารถใช้สิทธิไถ่ถอนตราสารหนี้คืนที่ราคา Call Price เป็นอย่างไร,1345177.txt,4.724925695207846,ตราสารที่เชื่อมโยงกับตราสารทุน  3.	ใบสำคัญแสดงสิทธิ (Warrant) 3.1	ความหมายและเงื่อนไขต่างๆ ของ Warrant (วอแรนต์) 	1.	ความหมายโดยสากล Warrant เป็น Option (ออปชั่น) ประเภทหนึ่ง ที่มีลักษณะเป็นสัญญาที่ให...
ผู้ออกตราสารจะสามารถใช้สิทธิไถ่ถอนตราสารหนี้คืนที่ราคา Call Price เป็นอย่างไร,1345176.txt,4.533873401444405,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
ระยะเวลาของตราสารหนี้ เป็นอย่างไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ระยะเวลาของตราสารหนี้ เป็นอย่างไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ระยะเวลาของตราสารหนี้ เป็นอย่างไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
การจองซื้อพันธบัตรรัฐวิสาหกิจ ทำได้อย่างไร,1345137.txt,4.319851637216002,"การซื้อขายตราสารหนี้ในไทย  2.	กระบวกการออกตราสารหนี้ (ในตลาดแรก) 2.1	การออกตราสารหนี้ภาครัฐ (ตั๋วเงินคลัง, พันธบัตรรัฐบาล, พันธบัตรธนาคารแห่งประเทศไทย) 	1.	กระบวนการออก 		*	ธนาคารแห่งประเทศไทยเป็นผู้จ..."
การจองซื้อพันธบัตรรัฐวิสาหกิจ ทำได้อย่างไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
การจองซื้อพันธบัตรรัฐวิสาหกิจ ทำได้อย่างไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ผลิตภัณฑ์มวลรวมในประเทศคืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ผลิตภัณฑ์มวลรวมในประเทศคืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ผลิตภัณฑ์มวลรวมในประเทศคืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
Trade report แบบ Big lot คืออะไร,1345182.txt,22.51937276266321,ตลาดหลักทรัพย์แห่งประเทศไทย  2.	กระบวนการ วิธีการ และช่องทางการซื้อขาย 2.1	กระบวนการในการซื้อขาย 	รายละเอียดขั้นตอนการซื้อ 	1.	ผู้ซื้อส่งคำสั่งซื้อไปยัง Broker (Broker ในที่นี้หมายถึง บริษัทหลักทรัพย์...
Trade report แบบ Big lot คืออะไร,1345183.txt,7.03246489994422,ตลาดหลักทรัพย์แห่งประเทศไทย  3.	เวลาในการซื้อขาย และการคำนวณราคาเปิด/ราคาปิด 3.1	เวลาในการซื้อขาย 	ช่วงเวลา	รายละเอียด 	9.30 – 10.00 น.	Pre-opening I (ก่อนเปิดตลาดเช้า) ระบบคำนวณราคาเปิดของหลักทรัพย์ช...
Trade report แบบ Big lot คืออะไร,1345195.txt,2.090528699235547,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  3.	ประเภทของตราสารทุน ตราสารทุนสามารถแบ่งออกเป็น 2 ประเภท คือ 1.หุ้นสามัญ 2.หุ้นบุริมสิทธิ 3.1	หุ้นสามัญ (Common Stock)  ซึ่งคนทั่วไปมักเรียกสั้นๆ ว่า “...
ตราสารหนี้ให้ความปลอดภัย อะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ตราสารหนี้ให้ความปลอดภัย อะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ตราสารหนี้ให้ความปลอดภัย อะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
งบดุลคืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
งบดุลคืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
งบดุลคืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
การวิเคราะห์ผลการดำเนินงานในอดีต คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
การวิเคราะห์ผลการดำเนินงานในอดีต คืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
การวิเคราะห์ผลการดำเนินงานในอดีต คืออะไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
บทบาทหน้าที่ของระบบการเงินมีอะไรบ้าง,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
บทบาทหน้าที่ของระบบการเงินมีอะไรบ้าง,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
บทบาทหน้าที่ของระบบการเงินมีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
Board-based bond index คืออะไร,1345139.txt,17.639567966443398,การซื้อขายตราสารหนี้ในไทย  4.	ดัชนีตราสารหนี้ (Bond Index) 4.1	ความหมายและประโยชน์ของดัชนีตราสารหนี้ 	1.	ดัชนีตราสารหนี้ คือ เครื่องมือที่ใช้วัดการเคลื่อนไหวของกลุ่มตราสารหนี้ภายใต้ดัชนี 	2.	ประโยชน์ข...
Board-based bond index คืออะไร,1345171.txt,3.693883586613634,ความรู้พื้นฐานของตราสารหนี้  3.	องค์ประกอบ และชื่อย่อของตราสารหนี้ 3.1	องค์ประกอบของตราสารหนี้ 	1.	มูลค่าหน้าตั๋ว/มูลค่าที่ตราไว้ (Face Value/Par Value) คือ เงินที่ผู้ลงทุนจะได้รับคืนเมื่อครบกำหนด ซึ่...
Board-based bond index คืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ผลตอบแทนของ TSR คืออะไร,1345198.txt,4.5906876172811275,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  6.	Corporate Action และ ผลกระทบต่อราคาหุ้นสามัญ Corporate Action คือ การกระทำขององค์กรที่ทำให้เกิดการเปลี่ยนแปลงที่สำคัญต่อบริษัทและมีผลกระทบต่อผู้ถือหุ...
ผลตอบแทนของ TSR คืออะไร,1345178.txt,4.2506662181324435,ตราสารที่เชื่อมโยงกับตราสารทุน  4.	ใบสำคัญแสดงสิทธิซื้อหุ้นเพิ่มทุนที่โอนสิทธิได้ (Transferable Subscription Right :TSR) TSR มีลักษณะคล้ายกับการเพิ่มทุนแบบเสนอขายให้ผู้ถือหุ้นเดิม (Right Offering: RO)...
ผลตอบแทนของ TSR คืออะไร,1345179.txt,2.75290448972791,ตราสารที่เชื่อมโยงกับตราสารทุน  5.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิงไทย (Non-Voting Depository Receipt: NVDR) 5.1	ความหมายของ NVRD 	เนื่องจากไทยมีกำหนดเพดานสัดส่วนการต่างให้ชาติถือ...
ดัชนีหลักทรัพย์ นำมาใช้ประโยชน์อะไรได้บ้าง,1345190.txt,3.417840727404426,ตลาดหลักทรัพย์แห่งประเทศไทย  10.	ดัชนีหลักทรัพย์ 10.1	ความหมายและการนำไปใช้ประโยชน์ของดัชนีหลักทรัพย์ ดัชนีหลักทรัพย์ คือ ค่าทางสถิติที่ใช้วัดภาพรวมการเปลี่ยนแปลงของราคาหลักทรัพย์ ซึ่งนำมาใช้ประโยชน์ไ...
ดัชนีหลักทรัพย์ นำมาใช้ประโยชน์อะไรได้บ้าง,1345176.txt,1.005155745570444,ตราสารที่เชื่อมโยงกับตราสารทุน  2.	ใบสำคัญแสดงสิทธิอนุพันธ์ (Derivative Warrant: DW) 2.1	ความหมาย เงื่อนไข ชื่อย่อของ DW และสถานะของคู่สัญญา 	1.	ความหมาย DW เป็น Option (ออปชั่น) (Option ถือเป็นตราสาร...
ดัชนีหลักทรัพย์ นำมาใช้ประโยชน์อะไรได้บ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
ขั้นตอนการวิเคราะห์ปัจจัยพื้นฐานมีอะไรบ้าง,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ขั้นตอนการวิเคราะห์ปัจจัยพื้นฐานมีอะไรบ้าง,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ขั้นตอนการวิเคราะห์ปัจจัยพื้นฐานมีอะไรบ้าง,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
Unsponsored DR คืออะไร,1345180.txt,12.954742336432858,"ตราสารที่เชื่อมโยงกับตราสารทุน  6.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิง (Depository Receipts: DR) 6.1	ความหมายของ DR 	คือ หลักทรัพย์ที่เป็นตัวแทนของสินทรัพย์อ้างอิง (เช่น หุ้น, ตราสาร..."
Unsponsored DR คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
Unsponsored DR คืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ประเภทของดัชนีหลักทรัพย์แบ่งตามหลักเกณฑ์ในการคำนวณได้กี่ประเภท,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ประเภทของดัชนีหลักทรัพย์แบ่งตามหลักเกณฑ์ในการคำนวณได้กี่ประเภท,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ประเภทของดัชนีหลักทรัพย์แบ่งตามหลักเกณฑ์ในการคำนวณได้กี่ประเภท,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
กำหนดส่งงบรายไตรมาส ฉบับสอบทาน ส่งภายในกี่วัน,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
กำหนดส่งงบรายไตรมาส ฉบับสอบทาน ส่งภายในกี่วัน,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
กำหนดส่งงบรายไตรมาส ฉบับสอบทาน ส่งภายในกี่วัน,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
สิทธิประโยชน์ของการลงทุนใน DR คืออะไร,1345180.txt,12.954742336432858,"ตราสารที่เชื่อมโยงกับตราสารทุน  6.	ใบสำคัญแสดงสิทธิในประโยชน์ที่เกิดจากหลักทรัพย์อ้างอิง (Depository Receipts: DR) 6.1	ความหมายของ DR 	คือ หลักทรัพย์ที่เป็นตัวแทนของสินทรัพย์อ้างอิง (เช่น หุ้น, ตราสาร..."
สิทธิประโยชน์ของการลงทุนใน DR คืออะไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
สิทธิประโยชน์ของการลงทุนใน DR คืออะไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ระยะเวลาของตราสารทุน เป็นอย่างไร,1345192.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  12.	ภาษีของการลงทุนในตราสารทุน เมื่อผู้ลงทุนได้รับผลตอบแทน ทั้งจากปันผล (Dividend) และกำไรจากส่วนต่างราคา (Capital Gain) ผู้ลงทุนมีหน้าที่ต้องเสียภาษี โดยแบ่งเป็น 3 กรณี ต...
ระยะเวลาของตราสารทุน เป็นอย่างไร,1345188.txt,0.0,ตลาดหลักทรัพย์แห่งประเทศไทย  8.	การกำกับดูแลการซื้อขายหลักทรัพย์ 8.1	หลักการและแนวทางการกำกับดูแล ตลาดหลักทรัพย์ฯ ใช้หลักการ การกำกับดูแลให้เกิดความเป็นธรรมแก่ผู้ลงทุนและผู้เกี่ยวข้องทุกฝ่าย ซึ่งประกอ...
ระยะเวลาของตราสารทุน เป็นอย่างไร,1345193.txt,0.0,ประเภทของธุรกิจและที่มาของเงินทุนในการทำธุรกิจ  1.1	ประเภทของธุรกิจในไทย 5 ประเภท 	1.	กิจการเจ้าของคนเดียว 		*	เจ้าของคนเดียว 		*	ข้อดีคือ กฎระเบียบน้อย และไม่ต้องเสียภาษีนิติบุคคล 		*	ข้อเสียคือ เงิน...
กองทุนรวมที่บริหารเชิงรุก (Active Management) คืออะไร,1345202.txt,11.074846870685809,ผลตอบแทนและความเสี่ยงของกองทุนรวม  4.	การวัดผลการดำเนินงานของกองทุนรวม นอกจากการเปรียบเทียบอัตราผลตอบแทนและความเสี่ยงของกองทุนแล้ว เครื่องมือการวัดที่เรามักนำมาใช้ คือ อัตราผลตอบแทนที่ปรับด้วยความเสี่...
กองทุนรวมที่บริหารเชิงรุก (Active Management) คืออะไร,1345158.txt,6.984574007523284,ความรู้เบื้องต้นเกี่ยวกับกองทุนรวม  1.	ลักษณะของกองทุนรวม 1.1	ความหมายของกองทุนรวม 	กองทุนรวม คือ เครื่องมือการลงทุนทางอ้อมของผู้ลงทุน ที่มีหน้าที่นำเงินลงทุนจากผู้ลงทุนหลายๆ คน ไปลงทุนในสินทรัพย์ประเ...
กองทุนรวมที่บริหารเชิงรุก (Active Management) คืออะไร,1345201.txt,5.531574760021897,ผลตอบแทนและความเสี่ยงของกองทุนรวม  3.	ความเสี่ยงของกองทุนรวม 3.1	ประเภทของความเสี่ยงของกองทุนรวม 	1.	ความเสี่ยงจากความผันผวนของราคากองทุน (Market risk) คือ ความผันผวนของราคาหรือมูลค่าหน่วยลงทุน ซึ่งคว...
