artifact_id,artifact_type,renderer_template_id,template_version,stored_page_index,output_path,extension,page_kind,source_fact_table,source_row_id_count,visible_field_count,visible_fields
WC-SKU-MASS-060-202501-31028930,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-01/WC-SKU-MASS-060-202501-31028930.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-060-202502-08023887,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-060-202502-08023887.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-060-202505-26013459,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-05/WC-SKU-MASS-060-202505-26013459.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-060-202506-06020114,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-06/WC-SKU-MASS-060-202506-06020114.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-060-202510-25029079,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-060-202510-25029079.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-060-202512-11017281,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-060-202512-11017281.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-060-202512-20020342,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-060-202512-20020342.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202401-02003648,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-01/WC-SKU-MASS-061-202401-02003648.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202402-01002198,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-02/WC-SKU-MASS-061-202402-01002198.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202402-03021137,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-02/WC-SKU-MASS-061-202402-03021137.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202403-12017244,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-03/WC-SKU-MASS-061-202403-12017244.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202404-12004444,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-04/WC-SKU-MASS-061-202404-12004444.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202407-08014337,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-07/WC-SKU-MASS-061-202407-08014337.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202408-17000993,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-061-202408-17000993.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202408-23026916,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-061-202408-23026916.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202408-25020245,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-061-202408-25020245.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202408-28024355,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-061-202408-28024355.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202409-23017348,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-09/WC-SKU-MASS-061-202409-23017348.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202410-16013681,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-10/WC-SKU-MASS-061-202410-16013681.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202410-29000659,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-10/WC-SKU-MASS-061-202410-29000659.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202501-12022249,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-01/WC-SKU-MASS-061-202501-12022249.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202502-02019518,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-061-202502-02019518.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202502-04005928,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-061-202502-04005928.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202503-12014670,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-03/WC-SKU-MASS-061-202503-12014670.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202503-27004120,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-03/WC-SKU-MASS-061-202503-27004120.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202504-30029887,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-04/WC-SKU-MASS-061-202504-30029887.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202509-02000929,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-09/WC-SKU-MASS-061-202509-02000929.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202509-15029348,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-09/WC-SKU-MASS-061-202509-15029348.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202511-13004419,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-11/WC-SKU-MASS-061-202511-13004419.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-061-202512-20013268,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-061-202512-20013268.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202405-03010044,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-05/WC-SKU-MASS-062-202405-03010044.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202405-12021530,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-05/WC-SKU-MASS-062-202405-12021530.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202407-25023913,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-07/WC-SKU-MASS-062-202407-25023913.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202410-14002185,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-10/WC-SKU-MASS-062-202410-14002185.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202411-24016740,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-11/WC-SKU-MASS-062-202411-24016740.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202412-04016544,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-12/WC-SKU-MASS-062-202412-04016544.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202501-13007374,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-01/WC-SKU-MASS-062-202501-13007374.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202502-03025241,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-062-202502-03025241.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202503-22012522,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-03/WC-SKU-MASS-062-202503-22012522.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202509-13007854,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-09/WC-SKU-MASS-062-202509-13007854.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202510-09028242,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-062-202510-09028242.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202510-10024449,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-062-202510-10024449.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202510-14006565,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-062-202510-14006565.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202510-23000094,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-062-202510-23000094.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-062-202510-23016090,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-062-202510-23016090.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202402-01006174,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-02/WC-SKU-MASS-063-202402-01006174.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202402-26021123,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-02/WC-SKU-MASS-063-202402-26021123.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202403-21018424,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-03/WC-SKU-MASS-063-202403-21018424.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202405-09023896,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-05/WC-SKU-MASS-063-202405-09023896.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202407-01024304,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-07/WC-SKU-MASS-063-202407-01024304.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202407-16023532,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-07/WC-SKU-MASS-063-202407-16023532.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202408-28018476,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-063-202408-28018476.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202410-28002217,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-10/WC-SKU-MASS-063-202410-28002217.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202412-16012028,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-12/WC-SKU-MASS-063-202412-16012028.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202502-11016932,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-063-202502-11016932.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202502-11026409,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-063-202502-11026409.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202502-19029292,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-063-202502-19029292.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202506-15016096,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-06/WC-SKU-MASS-063-202506-15016096.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202507-19008371,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-07/WC-SKU-MASS-063-202507-19008371.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202508-31026818,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-08/WC-SKU-MASS-063-202508-31026818.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-063-202510-26014059,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-063-202510-26014059.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202401-22019481,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-01/WC-SKU-MASS-064-202401-22019481.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202402-17001066,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-02/WC-SKU-MASS-064-202402-17001066.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202403-18003218,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-03/WC-SKU-MASS-064-202403-18003218.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202404-05027936,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-04/WC-SKU-MASS-064-202404-05027936.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202404-29014582,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-04/WC-SKU-MASS-064-202404-29014582.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202406-21018474,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-06/WC-SKU-MASS-064-202406-21018474.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202408-15001031,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-064-202408-15001031.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202408-31017361,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-064-202408-31017361.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202410-12011636,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-10/WC-SKU-MASS-064-202410-12011636.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202502-01013545,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-064-202502-01013545.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202503-16010136,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-03/WC-SKU-MASS-064-202503-16010136.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202506-18020003,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-06/WC-SKU-MASS-064-202506-18020003.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202506-24015965,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-06/WC-SKU-MASS-064-202506-24015965.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202510-28022088,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-10/WC-SKU-MASS-064-202510-28022088.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202512-03027837,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-064-202512-03027837.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202512-03028020,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-064-202512-03028020.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202512-09006529,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-064-202512-09006529.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-064-202512-15002033,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-12/WC-SKU-MASS-064-202512-15002033.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202401-15011480,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-01/WC-SKU-MASS-065-202401-15011480.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202403-29025833,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-03/WC-SKU-MASS-065-202403-29025833.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202404-01026839,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-04/WC-SKU-MASS-065-202404-01026839.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202406-23025489,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-06/WC-SKU-MASS-065-202406-23025489.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202408-26012937,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-08/WC-SKU-MASS-065-202408-26012937.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202409-06007255,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-09/WC-SKU-MASS-065-202409-06007255.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202410-21020834,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-10/WC-SKU-MASS-065-202410-21020834.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202411-12012402,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-11/WC-SKU-MASS-065-202411-12012402.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202412-05001743,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2024-12/WC-SKU-MASS-065-202412-05001743.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202501-02015064,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-01/WC-SKU-MASS-065-202501-02015064.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202502-28028675,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-02/WC-SKU-MASS-065-202502-28028675.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
WC-SKU-MASS-065-202503-25013526,warranty_form,warranty_form_a4,v1,0,renders/warranty_form/2025-03/WC-SKU-MASS-065-202503-25013526.png,.png,page,FACT_WARRANTY_CLAIM,1,6,"('claim_id', 'business_event_date', 'customer_id', 'sku_id', 'claim_reason', 'claim_amount_thb')"
