store_id,product_id,spell_id,stockout_days
19,13,69873,1
4,1,11430,1
19,13,69877,1
4,1,11434,1
19,13,69881,1
4,1,11438,1
19,13,69885,1
19,13,69887,1
4,1,11440,1
19,13,69891,1
4,1,11446,1
19,13,69895,1
4,1,11448,1
19,13,69899,1
19,13,69901,1
19,13,69903,1
4,1,11450,1
19,13,69907,1
19,13,69909,1
19,13,69911,1
19,13,69913,1
19,13,69915,1
19,13,69917,1
19,13,69919,1
19,13,69921,1
4,1,11452,1
4,1,11458,1
19,13,69927,1
19,13,69929,1
4,1,11462,1
19,13,69933,1
19,13,69935,1
19,13,69937,1
19,13,69939,1
4,1,11464,1
19,13,69943,1
19,13,69945,1
4,1,11466,1
19,13,69949,1
19,13,69951,1
4,1,11468,1
19,14,69955,1
19,14,69957,1
4,1,11470,1
19,14,69961,1
19,14,69963,1
19,14,69965,1
4,1,11472,1
4,1,11474,1
19,14,69971,1
4,1,11476,1
4,1,11478,1
19,14,69977,1
19,14,69979,1
19,14,69981,1
19,14,69983,1
19,14,69985,1
19,14,69987,1
4,1,11482,1
4,1,11484,1
19,14,69993,1
4,1,11486,1
4,1,11488,1
19,14,69999,1
4,1,11490,1
4,2,11493,1
4,2,11495,1
4,2,11501,1
19,14,70009,1
4,2,11503,1
4,2,11505,1
19,14,70015,1
19,14,70017,1
19,15,70019,1
19,15,70021,1
4,2,11507,1
4,2,11511,1
19,15,70027,1
4,2,11513,1
19,15,70031,1
4,2,11515,1
4,2,11517,1
19,15,70037,1
19,15,70039,1
19,15,70041,1
19,15,70043,1
19,15,70045,1
19,15,70047,1
19,15,70049,1
19,15,70051,1
19,15,70053,1
19,15,70055,1
19,15,70057,1
19,15,70059,1
19,15,70061,1
4,2,11519,1
4,2,11521,1
19,15,70067,1
19,15,70069,1
4,2,11523,1
19,15,70073,1
19,15,70075,1
4,2,11525,1
19,15,70079,1
19,15,70081,1
19,15,70083,1
4,2,11527,1
19,15,70087,1
19,15,70089,1
19,15,70091,1
19,15,70093,1
19,15,70095,1
19,15,70097,1
19,16,70100,1
4,2,11529,1
4,2,11531,1
19,16,70106,1
19,16,70108,1
4,2,11533,1
19,16,70112,1
4,2,11537,1
4,2,11539,1
4,2,11541,1
19,16,70120,1
19,16,70122,1
19,16,70124,1
19,16,70126,1
19,16,70128,1
19,16,70130,1
4,2,11545,1
4,2,11547,1
19,16,70136,1
19,16,70138,1
19,16,70140,1
4,2,11549,1
19,16,70144,1
4,2,11553,1
4,2,11555,1
4,2,11557,1
19,17,70153,1
19,17,70155,1
19,17,70157,1
4,2,11559,1
19,17,70161,1
19,17,70163,1
19,17,70165,1
19,17,70167,1
19,17,70169,1
19,17,70171,1
19,17,70173,1
19,17,70175,1
19,17,70177,1
4,2,11561,1
19,17,70181,1
19,17,70183,1
19,17,70185,1
4,2,11563,1
19,17,70189,1
19,17,70191,1
4,2,11565,1
19,17,70195,1
4,2,11567,1
19,18,70199,1
19,18,70201,1
19,18,70203,1
19,18,70205,1
4,2,11569,1
4,2,11571,1
4,2,11573,1
4,2,11575,1
19,18,70215,1
19,18,70217,1
4,2,11577,1
19,18,70221,1
19,18,70223,1
4,2,11579,1
19,18,70227,1
19,18,70229,1
19,18,70231,1
19,18,70233,1
19,18,70235,1
19,18,70237,1
19,18,70239,1
4,2,11581,1
19,18,70243,1
19,18,70245,1
19,18,70247,1
19,18,70249,1
4,3,11586,1
19,18,70253,1
19,18,70255,1
19,18,70257,1
4,3,11590,1
19,18,70261,1
19,18,70263,1
19,18,70265,1
19,19,70268,1
19,19,70270,1
19,19,70272,1
4,3,11598,1
19,19,70276,1
19,19,70278,1
4,3,11600,1
4,3,11602,1
19,19,70284,1
19,19,70286,1
19,19,70288,1
4,3,11606,1
4,3,11608,1
4,3,11610,1
19,19,70296,1
19,19,70298,1
19,19,70300,1
19,19,70302,1
19,19,70304,1
19,19,70306,1
19,19,70308,1
19,19,70310,1
19,19,70312,1
19,19,70314,1
4,3,11618,1
19,19,70318,1
4,3,11622,1
19,19,70322,1
19,19,70324,1
19,19,70326,1
4,3,11624,1
19,19,70330,1
19,20,70333,1
4,3,11626,1
4,3,11628,1
19,20,70339,1
19,20,70341,1
4,3,11630,1
19,20,70345,1
4,3,11632,1
4,3,11634,1
19,20,70351,1
4,3,11638,1
19,20,70355,1
19,20,70357,1
19,20,70359,1
19,20,70361,1
19,20,70363,1
19,20,70365,1
19,20,70367,1
19,20,70369,1
19,20,70371,1
4,4,11643,1
4,4,11645,1
19,20,70377,1
19,20,70379,1
19,20,70381,1
19,20,70383,1
19,20,70385,1
19,20,70387,1
19,20,70389,1
4,4,11647,1
19,20,70393,1
19,20,70395,1
19,20,70397,1
19,20,70399,1
19,20,70401,1
19,20,70403,1
19,20,70405,1
19,20,70407,1
4,4,11649,1
19,21,70412,1
4,4,11651,1
19,21,70416,1
19,21,70418,1
4,4,11655,1
19,21,70422,1
19,21,70424,1
19,21,70426,1
19,21,70428,1
19,21,70430,1
19,21,70432,1
4,4,11661,1
19,21,70436,1
19,21,70438,1
19,21,70440,1
4,4,11663,1
19,21,70444,1
19,21,70446,1
19,21,70448,1
4,4,11665,1
4,4,11667,1
4,4,11671,1
19,21,70456,1
4,4,11673,1
19,21,70460,1
4,4,11675,1
19,21,70464,1
19,21,70466,1
19,21,70468,1
19,21,70470,1
4,4,11677,1
19,21,70474,1
19,21,70476,1
19,21,70478,1
19,21,70480,1
4,4,11679,1
19,21,70484,1
19,21,70486,1
4,4,11681,1
19,21,70490,1
19,21,70492,1
4,4,11683,1
19,21,70496,1
4,4,11685,1
19,22,70501,1
19,22,70503,1
19,22,70505,1
19,22,70507,1
4,4,11687,1
19,22,70511,1
19,22,70513,1
19,22,70515,1
19,22,70517,1
4,4,11691,1
4,4,11693,1
19,22,70523,1
19,22,70525,1
4,4,11695,1
19,22,70529,1
19,22,70531,1
19,22,70533,1
19,22,70535,1
4,4,11697,1
19,22,70539,1
19,22,70541,1
19,22,70543,1
19,22,70545,1
19,22,70547,1
19,22,70549,1
19,22,70551,1
19,22,70553,1
19,22,70555,1
19,22,70557,1
19,22,70559,1
19,22,70561,1
19,22,70563,1
19,22,70565,1
19,22,70567,1
19,22,70569,1
19,22,70571,1
19,22,70573,1
4,4,11699,1
4,4,11703,1
4,4,11705,1
19,22,70581,1
4,4,11707,1
19,22,70585,1
4,4,11709,1
19,22,70589,1
4,4,11713,1
4,4,11715,1
19,22,70595,1
19,22,70597,1
19,22,70599,1
19,22,70601,1
19,23,70604,1
4,4,11717,1
19,23,70608,1
19,23,70610,1
19,23,70612,1
4,4,11719,1
4,4,11721,1
19,23,70618,1
4,4,11723,1
4,4,11725,1
4,4,11729,1
4,5,11734,1
19,23,70628,1
19,23,70630,1
19,23,70632,1
19,23,70634,1
19,23,70636,1
4,5,11736,1
4,5,11738,1
4,5,11742,1
4,5,11744,1
4,5,11750,1
4,5,11752,1
4,5,11754,1
4,5,11756,1
19,23,70654,1
19,23,70656,1
19,23,70658,1
19,23,70660,1
19,23,70662,1
19,23,70664,1
19,24,70667,1
4,5,11758,1
4,5,11760,1
19,24,70673,1
4,5,11762,1
19,24,70677,1
19,24,70679,1
19,24,70681,1
19,24,70683,1
4,5,11766,1
4,5,11768,1
4,5,11772,1
4,5,11774,1
19,24,70693,1
19,24,70695,1
19,24,70697,1
19,24,70699,1
19,24,70701,1
19,24,70703,1
4,5,11778,1
19,24,70707,1
19,24,70709,1
19,24,70711,1
19,24,70713,1
19,24,70715,1
4,5,11782,1
19,24,70719,1
19,24,70721,1
19,24,70723,1
19,24,70725,1
19,24,70727,1
19,24,70729,1
19,24,70731,1
19,24,70733,1
19,24,70735,1
19,24,70737,1
19,24,70739,1
19,24,70741,1
19,24,70743,1
19,24,70745,1
4,5,11790,1
4,6,11793,1
19,24,70751,1
19,24,70753,1
19,24,70755,1
19,25,70758,1
19,25,70760,1
19,25,70762,1
19,25,70764,1
19,25,70766,1
4,6,11795,1
4,6,11799,1
19,25,70772,1
4,6,11801,1
4,6,11803,1
4,6,11807,1
19,25,70780,1
19,25,70782,1
4,6,11809,1
19,25,70786,1
19,25,70788,1
19,25,70790,1
19,25,70792,1
19,25,70794,1
19,25,70796,1
19,25,70798,1
19,25,70800,1
19,25,70802,1
4,6,11811,1
19,25,70806,1
19,25,70808,1
19,25,70810,1
19,25,70812,1
19,25,70814,1
19,25,70816,1
19,25,70818,1
19,25,70820,1
19,25,70822,1
19,25,70824,1
19,25,70826,1
19,25,70828,1
4,6,11813,1
19,25,70832,1
19,25,70834,1
19,25,70836,1
19,25,70838,1
4,6,11819,1
4,6,11825,1
4,6,11827,1
19,26,70847,1
19,26,70849,1
4,6,11829,1
19,26,70853,1
19,26,70855,1
19,26,70857,1
19,26,70859,1
19,26,70861,1
19,26,70863,1
19,26,70865,1
19,26,70867,1
4,6,11831,1
19,26,70871,1
19,26,70873,1
19,26,70875,1
19,26,70877,1
19,26,70879,1
19,26,70881,1
4,6,11833,1
4,6,11835,1
19,26,70887,1
19,26,70889,1
19,26,70891,1
19,26,70893,1
4,6,11837,1
19,26,70897,1
4,6,11839,1
19,26,70901,1
4,6,11841,1
19,26,70905,1
19,27,70908,1
19,27,70910,1
4,6,11843,1
19,27,70914,1
19,27,70916,1
19,27,70918,1
19,27,70920,1
19,27,70922,1
4,6,11845,1
19,27,70926,1
4,6,11847,1
19,27,70930,1
19,27,70932,1
4,6,11851,1
19,27,70936,1
19,27,70938,1
19,27,70940,1
4,6,11857,1
19,27,70944,1
4,6,11859,1
19,27,70948,1
19,27,70950,1
19,27,70952,1
4,6,11861,1
4,6,11867,1
4,6,11871,1
19,27,70960,1
19,27,70962,1
19,27,70964,1
19,27,70966,1
4,6,11873,1
19,27,70970,1
19,27,70972,1
19,27,70974,1
4,6,11875,1
4,6,11877,1
19,27,70980,1
4,6,11879,1
19,27,70984,1
19,28,70987,1
19,28,70989,1
4,6,11881,1
4,7,11884,1
19,28,70995,1
4,7,11886,1
19,28,70999,1
19,28,71001,1
4,7,11888,1
19,28,71005,1
4,7,11890,1
4,7,11894,1
19,28,71011,1
19,28,71013,1
4,7,11896,1
19,28,71017,1
19,28,71019,1
19,28,71021,1
19,28,71023,1
19,28,71025,1
19,28,71027,1
4,7,11898,1
19,28,71031,1
19,28,71033,1
19,28,71035,1
19,28,71037,1
19,28,71039,1
19,28,71041,1
4,7,11900,1
19,28,71045,1
19,28,71047,1
4,7,11902,1
19,28,71051,1
4,7,11904,1
4,7,11906,1
19,28,71057,1
19,28,71059,1
19,28,71061,1
19,28,71063,1
19,28,71065,1
19,28,71067,1
19,29,71070,1
19,29,71072,1
4,7,11912,1
4,7,11914,1
19,29,71078,1
4,7,11916,1
19,29,71082,1
4,7,11918,1
19,29,71086,1
19,29,71088,1
4,7,11922,1
4,7,11924,1
19,29,71094,1
19,29,71096,1
19,29,71098,1
19,29,71100,1
19,29,71102,1
19,29,71104,1
19,29,71106,1
19,29,71108,1
19,29,71110,1
19,29,71112,1
19,29,71114,1
19,29,71116,1
19,29,71118,1
4,7,11926,1
4,7,11930,1
19,29,71124,1
19,29,71126,1
19,29,71128,1
4,7,11934,1
19,29,71132,1
19,29,71134,1
19,29,71136,1
4,7,11936,1
4,7,11938,1
19,30,71143,1
4,7,11942,1
4,7,11944,1
4,7,11946,1
4,7,11950,1
4,7,11952,1
19,30,71155,1
19,30,71157,1
19,30,71159,1
4,7,11954,1
19,30,71163,1
19,30,71165,1
19,30,71167,1
19,30,71169,1
4,7,11956,1
19,30,71173,1
4,7,11958,1
4,7,11960,1
4,8,11967,1
19,30,71181,1
4,8,11969,1
19,30,71185,1
19,30,71187,1
19,30,71189,1
19,30,71191,1
19,30,71193,1
19,30,71195,1
19,30,71197,1
19,30,71199,1
4,8,11971,1
4,8,11973,1
19,30,71205,1
19,30,71207,1
19,30,71209,1
19,30,71211,1
19,30,71213,1
19,30,71215,1
19,30,71217,1
19,31,71220,1
19,31,71222,1
19,31,71224,1
4,8,11979,1
4,8,11981,1
19,31,71230,1
4,8,11983,1
19,31,71234,1
19,31,71236,1
19,31,71238,1
19,31,71240,1
19,31,71242,1
19,31,71244,1
19,31,71246,1
19,31,71248,1
19,31,71250,1
4,8,11985,1
4,8,11987,1
19,31,71256,1
19,31,71258,1
19,31,71260,1
19,31,71262,1
19,31,71264,1
19,31,71266,1
19,31,71268,1
4,8,11989,1
19,31,71272,1
19,31,71274,1
19,31,71276,1
4,8,11991,1
4,8,11993,1
19,31,71282,1
19,31,71284,1
19,31,71286,1
19,31,71288,1
4,8,11995,1
19,31,71292,1
19,31,71294,1
19,31,71296,1
19,31,71298,1
19,31,71300,1
19,31,71302,1
19,31,71304,1
4,8,11997,1
19,32,71309,1
19,32,71311,1
19,32,71313,1
19,32,71315,1
19,32,71317,1
19,32,71319,1
4,8,11999,1
4,8,12001,1
19,32,71325,1
19,32,71327,1
19,32,71329,1
19,32,71331,1
4,8,12003,1
19,32,71335,1
19,32,71337,1
19,32,71339,1
19,32,71341,1
19,32,71343,1
19,32,71345,1
19,32,71347,1
4,8,12005,1
4,8,12009,1
19,32,71353,1
19,32,71355,1
4,8,12011,1
4,8,12015,1
19,32,71361,1
19,32,71363,1
19,32,71365,1
4,8,12017,1
4,8,12021,1
19,32,71371,1
19,32,71373,1
4,8,12027,1
19,32,71377,1
19,32,71379,1
19,32,71381,1
19,32,71383,1
19,32,71385,1
4,8,12029,1
19,32,71389,1
19,33,71392,1
19,33,71394,1
19,33,71396,1
19,33,71398,1
19,33,71400,1
19,33,71402,1
19,33,71404,1
4,8,12031,1
19,33,71408,1
19,33,71410,1
19,33,71412,1
4,8,12033,1
19,33,71416,1
19,33,71418,1
19,33,71420,1
4,8,12035,1
19,33,71424,1
4,8,12037,1
4,8,12039,1
4,8,12043,1
4,8,12045,1
19,33,71434,1
19,33,71436,1
19,33,71438,1
19,33,71440,1
19,33,71442,1
19,33,71444,1
19,33,71446,1
19,33,71448,1
4,8,12047,1
19,33,71452,1
19,33,71454,1
19,33,71456,1
19,33,71458,1
19,33,71460,1
19,33,71462,1
19,33,71464,1
19,33,71466,1
19,34,71469,1
4,9,12050,1
19,34,71473,1
19,34,71475,1
19,34,71477,1
19,34,71479,1
19,34,71481,1
19,34,71483,1
4,9,12052,1
19,34,71487,1
19,34,71489,1
19,34,71491,1
4,9,12054,1
19,34,71495,1
19,34,71497,1
19,34,71499,1
19,34,71501,1
4,9,12056,1
4,9,12058,1
19,34,71507,1
19,34,71509,1
19,34,71511,1
19,34,71513,1
4,9,12060,1
4,9,12070,1
19,34,71519,1
4,9,12076,1
19,34,71523,1
19,34,71525,1
19,34,71527,1
4,9,12080,1
19,34,71531,1
19,34,71533,1
19,35,71536,1
19,35,71538,1
19,35,71540,1
19,35,71542,1
19,35,71544,1
19,35,71546,1
19,35,71548,1
4,9,12086,1
19,35,71552,1
4,9,12088,1
4,9,12090,1
19,35,71558,1
19,35,71560,1
4,9,12092,1
19,35,71564,1
19,35,71566,1
19,35,71568,1
19,35,71570,1
19,35,71572,1
4,9,12096,1
19,35,71576,1
19,35,71578,1
4,9,12106,1
19,35,71582,1
19,35,71584,1
19,35,71586,1
19,35,71588,1
19,35,71590,1
19,35,71592,1
19,35,71594,1
4,9,12108,1
19,35,71598,1
19,35,71600,1
19,35,71602,1
4,9,12110,1
4,10,12115,1
19,35,71608,1
19,35,71610,1
19,35,71612,1
19,35,71614,1
19,35,71616,1
19,35,71618,1
19,35,71620,1
19,35,71622,1
19,35,71624,1
19,35,71626,1
19,35,71628,1
19,35,71630,1
19,36,71632,1
19,36,71634,1
19,36,71636,1
19,36,71638,1
19,36,71640,1
4,10,12117,1
4,10,12119,1
19,36,71646,1
19,36,71648,1
4,10,12121,1
19,36,71652,1
4,10,12123,1
4,10,12125,1
19,36,71658,1
4,10,12127,1
4,10,12129,1
4,10,12137,1
19,36,71666,1
4,10,12139,1
19,36,71670,1
19,36,71672,1
19,36,71674,1
19,36,71676,1
19,36,71678,1
19,36,71680,1
19,36,71682,1
19,36,71684,1
19,36,71686,1
4,10,12143,1
4,10,12145,1
4,10,12147,1
4,10,12149,1
4,10,12151,1
19,36,71698,1
4,10,12153,1
4,10,12155,1
19,36,71704,1
19,36,71706,1
4,10,12157,1
19,36,71710,1
19,37,71713,1
19,37,71715,1
4,10,12159,1
19,37,71719,1
19,37,71721,1
4,10,12161,1
4,10,12163,1
19,37,71727,1
4,10,12165,1
4,10,12167,1
4,10,12169,1
19,37,71735,1
4,10,12173,1
4,10,12179,1
19,37,71741,1
4,10,12183,1
4,10,12185,1
4,10,12189,1
19,37,71749,1
19,37,71751,1
19,37,71753,1
19,37,71755,1
19,37,71757,1
4,10,12191,1
19,37,71761,1
4,10,12197,1
19,37,71765,1
19,37,71767,1
19,37,71769,1
19,37,71771,1
4,10,12199,1
19,37,71775,1
4,10,12201,1
19,37,71779,1
19,37,71781,1
19,37,71783,1
19,37,71785,1
19,37,71787,1
19,37,71789,1
19,37,71791,1
19,37,71793,1
19,37,71795,1
19,37,71797,1
19,37,71799,1
19,37,71801,1
19,37,71803,1
19,37,71805,1
19,37,71807,1
4,10,12203,1
19,38,71812,1
19,38,71814,1
19,38,71816,1
19,38,71818,1
19,38,71820,1
19,38,71822,1
4,10,12205,1
19,38,71826,1
19,38,71828,1
19,38,71830,1
19,38,71832,1
19,38,71834,1
19,38,71836,1
19,38,71838,1
19,38,71840,1
19,38,71842,1
19,38,71844,1
19,38,71846,1
19,38,71848,1
4,11,12209,1
19,38,71852,1
19,38,71854,1
19,38,71856,1
19,38,71858,1
4,11,12211,1
19,38,71862,1
19,38,71864,1
4,11,12217,1
4,11,12221,1
4,11,12223,1
19,38,71872,1
4,11,12225,1
4,11,12227,1
19,38,71878,1
4,11,12229,1
19,38,71882,1
19,38,71884,1
4,11,12231,1
4,11,12233,1
19,38,71890,1
19,38,71892,1
19,38,71894,1
19,38,71896,1
19,38,71898,1
19,38,71900,1
19,39,71903,1
4,11,12235,1
19,39,71907,1
19,39,71909,1
19,39,71911,1
19,39,71913,1
19,39,71915,1
4,11,12237,1
19,39,71919,1
19,39,71921,1
19,39,71923,1
19,39,71925,1
4,11,12239,1
19,39,71929,1
19,39,71931,1
4,11,12241,1
19,39,71935,1
19,39,71937,1
19,39,71939,1
19,39,71941,1
19,39,71943,1
19,39,71945,1
19,39,71947,1
19,39,71949,1
4,11,12243,1
4,11,12247,1
19,39,71955,1
4,11,12249,1
19,39,71959,1
19,39,71961,1
19,39,71963,1
19,39,71965,1
4,11,12253,1
19,40,71969,1
19,40,71971,1
19,40,71973,1
19,40,71975,1
19,40,71977,1
4,11,12255,1
19,40,71981,1
4,11,12257,1
4,11,12259,1
19,40,71987,1
19,40,71989,1
19,40,71991,1
19,40,71993,1
19,40,71995,1
19,40,71997,1
19,40,71999,1
19,40,72001,1
4,11,12263,1
4,11,12265,1
19,40,72007,1
4,11,12267,1
19,40,72011,1
19,40,72013,1
4,11,12269,1
4,11,12271,1
19,40,72019,1
19,40,72021,1
19,40,72023,1
4,11,12273,1
19,40,72027,1
19,41,72030,1
4,11,12275,1
19,41,72034,1
19,41,72036,1
19,41,72038,1
4,11,12277,1
19,41,72042,1
19,41,72044,1
19,41,72046,1
19,41,72048,1
19,41,72050,1
19,41,72052,1
19,41,72054,1
4,11,12279,1
19,41,72058,1
19,41,72060,1
19,41,72062,1
19,41,72064,1
19,41,72066,1
4,11,12281,1
19,41,72070,1
19,41,72072,1
19,41,72074,1
19,41,72076,1
19,41,72078,1
19,41,72080,1
4,11,12283,1
19,41,72084,1
19,42,72087,1
19,42,72089,1
4,12,12285,1
19,42,72093,1
19,42,72095,1
19,42,72097,1
19,42,72099,1
4,12,12289,1
19,42,72103,1
19,42,72105,1
19,42,72107,1
4,12,12291,1
19,42,72111,1
4,12,12293,1
4,12,12295,1
19,42,72117,1
19,42,72119,1
19,42,72121,1
19,42,72123,1
19,42,72125,1
4,12,12297,1
19,42,72129,1
4,12,12299,1
19,42,72133,1
19,42,72135,1
19,42,72137,1
19,42,72139,1
19,43,72141,1
19,43,72143,1
4,12,12301,1
19,43,72147,1
4,12,12303,1
19,43,72151,1
19,43,72153,1
19,43,72155,1
19,43,72157,1
19,43,72159,1
19,43,72161,1
19,43,72163,1
19,43,72165,1
19,43,72167,1
19,43,72169,1
19,43,72171,1
19,43,72173,1
19,43,72175,1
4,12,12305,1
19,43,72179,1
19,43,72181,1
4,12,12309,1
19,43,72185,1
4,12,12313,1
19,43,72189,1
19,43,72191,1
4,12,12315,1
19,43,72195,1
19,43,72197,1
19,43,72199,1
19,43,72201,1
19,43,72203,1
19,43,72205,1
19,43,72207,1
19,43,72209,1
19,43,72211,1
19,43,72213,1
19,44,72216,1
19,44,72218,1
4,12,12317,1
19,44,72222,1
19,44,72224,1
4,12,12319,1
19,44,72228,1
4,12,12325,1
19,44,72232,1
4,12,12327,1
19,44,72236,1
19,44,72238,1
19,44,72240,1
19,44,72242,1
19,44,72244,1
19,44,72246,1
19,44,72248,1
19,44,72250,1
19,44,72252,1
4,12,12329,1
19,44,72256,1
4,12,12331,1
19,44,72260,1
19,44,72262,1
19,44,72264,1
19,44,72266,1
19,44,72268,1
4,12,12335,1
4,12,12339,1
19,44,72274,1
19,44,72276,1
19,44,72278,1
4,12,12341,1
19,44,72282,1
19,44,72284,1
19,44,72286,1
19,44,72288,1
19,44,72290,1
19,44,72292,1
19,45,72295,1
19,45,72297,1
19,45,72299,1
19,45,72301,1
19,45,72303,1
19,45,72305,1
19,45,72307,1
19,45,72309,1
19,45,72311,1
19,45,72313,1
19,45,72315,1
19,45,72317,1
19,45,72319,1
4,12,12343,1
4,12,12345,1
19,45,72325,1
19,45,72327,1
19,45,72329,1
19,45,72331,1
19,45,72333,1
19,45,72335,1
4,12,12347,1
19,46,72339,1
19,46,72341,1
19,46,72343,1
19,46,72345,1
19,46,72347,1
19,46,72349,1
4,12,12349,1
4,13,12352,1
19,46,72355,1
19,46,72357,1
4,13,12354,1
4,13,12356,1
19,46,72363,1
19,46,72365,1
19,46,72367,1
4,13,12358,1
4,13,12360,1
19,46,72373,1
19,46,72375,1
19,46,72377,1
4,13,12370,1
19,46,72381,1
19,46,72383,1
19,46,72385,1
19,46,72387,1
19,46,72389,1
4,13,12372,1
4,13,12374,1
19,46,72395,1
19,46,72397,1
19,46,72399,1
19,46,72401,1
19,46,72403,1
19,46,72405,1
19,46,72407,1
19,46,72409,1
19,46,72411,1
19,47,72413,1
19,47,72415,1
19,47,72417,1
19,47,72419,1
19,47,72421,1
4,13,12376,1
19,47,72425,1
19,47,72427,1
19,47,72429,1
19,47,72431,1
19,47,72433,1
4,13,12378,1
19,47,72437,1
19,47,72439,1
19,47,72441,1
19,47,72443,1
19,47,72445,1
19,47,72447,1
19,47,72449,1
4,13,12380,1
19,47,72453,1
4,13,12382,1
4,13,12384,1
19,48,72460,1
4,13,12386,1
19,48,72464,1
4,13,12388,1
4,13,12390,1
19,48,72470,1
19,48,72472,1
19,48,72474,1
19,48,72476,1
4,13,12392,1
4,13,12394,1
19,48,72482,1
19,48,72484,1
19,48,72486,1
19,48,72488,1
19,48,72490,1
4,13,12398,1
19,48,72494,1
19,48,72496,1
4,13,12400,1
19,48,72500,1
19,48,72502,1
19,48,72504,1
4,13,12408,1
19,48,72508,1
19,48,72510,1
19,49,72513,1
4,13,12412,1
19,49,72517,1
19,49,72519,1
19,49,72521,1
19,49,72523,1
19,49,72525,1
4,13,12414,1
4,14,12416,1
19,49,72531,1
19,49,72533,1
19,49,72535,1
19,49,72537,1
19,49,72539,1
19,49,72541,1
19,49,72543,1
19,49,72545,1
19,49,72547,1
4,14,12418,1
19,49,72551,1
19,49,72553,1
19,49,72555,1
19,49,72557,1
19,49,72559,1
19,49,72561,1
19,49,72563,1
19,49,72565,1
19,49,72567,1
4,14,12420,1
19,50,72572,1
19,50,72574,1
19,50,72576,1
19,50,72578,1
4,14,12422,1
4,14,12426,1
19,50,72584,1
19,50,72586,1
19,50,72588,1
19,50,72590,1
19,50,72592,1
19,50,72594,1
19,50,72596,1
19,50,72598,1
19,50,72600,1
19,50,72602,1
19,50,72604,1
19,50,72606,1
4,14,12428,1
19,50,72610,1
4,14,12430,1
19,50,72614,1
19,50,72616,1
19,50,72618,1
19,50,72620,1
4,14,12434,1
19,50,72624,1
19,50,72626,1
19,50,72628,1
19,50,72630,1
19,50,72632,1
19,50,72634,1
19,50,72636,1
19,50,72638,1
19,50,72640,1
19,50,72642,1
19,50,72644,1
19,50,72646,1
19,50,72648,1
19,51,72651,1
19,51,72653,1
19,51,72655,1
19,51,72657,1
19,51,72659,1
19,51,72661,1
4,14,12436,1
19,51,72665,1
4,14,12438,1
19,51,72669,1
4,14,12442,1
19,51,72673,1
19,51,72675,1
19,51,72677,1
19,51,72679,1
4,14,12446,1
19,51,72683,1
19,51,72685,1
19,51,72687,1
19,51,72689,1
4,14,12448,1
19,51,72693,1
19,51,72695,1
19,51,72697,1
19,51,72699,1
4,14,12452,1
19,51,72703,1
19,51,72705,1
19,52,72708,1
19,52,72710,1
4,14,12454,1
19,52,72714,1
19,52,72716,1
19,52,72718,1
19,52,72720,1
19,52,72722,1
19,52,72724,1
19,52,72726,1
19,52,72728,1
19,52,72730,1
19,52,72732,1
19,52,72734,1
19,52,72736,1
19,52,72738,1
19,52,72740,1
19,52,72742,1
19,52,72744,1
19,52,72746,1
19,52,72748,1
19,52,72750,1
4,14,12456,1
4,14,12458,1
19,52,72756,1
19,52,72758,1
19,52,72760,1
4,14,12464,1
4,14,12466,1
19,52,72766,1
19,52,72768,1
4,14,12468,1
19,53,72773,1
19,53,72775,1
19,53,72777,1
4,14,12470,1
19,53,72781,1
4,14,12478,1
4,14,12480,1
19,53,72787,1
19,53,72789,1
19,53,72791,1
19,53,72793,1
19,53,72795,1
19,53,72797,1
4,14,12482,1
19,53,72801,1
19,53,72803,1
4,14,12486,1
19,53,72807,1
4,14,12488,1
19,53,72811,1
19,53,72813,1
19,53,72815,1
19,53,72817,1
19,53,72819,1
4,14,12490,1
19,53,72823,1
19,53,72825,1
19,53,72827,1
19,54,72829,1
19,55,72832,1
19,55,72834,1
19,55,72836,1
19,55,72838,1
19,55,72840,1
19,55,72842,1
19,55,72844,1
19,55,72846,1
19,55,72848,1
19,55,72850,1
4,14,12492,1
19,56,72855,1
19,56,72857,1
4,15,12497,1
19,56,72861,1
19,56,72863,1
19,56,72865,1
19,58,72868,1
19,59,72871,1
19,60,72874,1
20,1,72877,1
20,1,72879,1
20,1,72881,1
20,1,72883,1
4,15,12499,1
20,1,72887,1
4,15,12501,1
4,15,12503,1
20,1,72893,1
4,15,12505,1
4,15,12507,1
20,1,72899,1
20,1,72901,1
20,1,72903,1
20,1,72905,1
20,1,72907,1
4,15,12511,1
20,1,72911,1
4,15,12515,1
20,1,72915,1
4,15,12517,1
20,1,72919,1
20,1,72921,1
4,15,12521,1
20,1,72925,1
20,1,72927,1
20,1,72929,1
20,2,72932,1
20,2,72934,1
20,2,72936,1
20,2,72938,1
20,2,72940,1
20,2,72942,1
20,2,72944,1
20,2,72946,1
4,15,12523,1
4,15,12525,1
20,2,72952,1
4,15,12527,1
20,2,72956,1
20,2,72958,1
20,2,72960,1
20,2,72962,1
20,2,72964,1
4,15,12529,1
20,2,72968,1
20,2,72970,1
4,15,12531,1
20,2,72974,1
20,2,72976,1
4,15,12533,1
4,15,12535,1
4,15,12537,1
20,2,72984,1
20,2,72986,1
4,15,12539,1
20,2,72990,1
20,2,72992,1
20,2,72994,1
20,2,72996,1
20,2,72998,1
20,2,73000,1
4,15,12541,1
20,3,73005,1
4,15,12545,1
20,3,73009,1
20,3,73011,1
20,3,73013,1
20,3,73015,1
20,3,73017,1
