id,pulse,broad,narrow
4_921,0,0,1
4_922,0,0,1
4_923,1,0,0
4_924,0,0,1
4_925,1,0,0
4_926,1,0,0
4_927,0,0,1
4_928,0,0,1
4_929,0,0,1
4_930,1,0,1
4_931,0,0,1
4_932,0,0,1
4_933,0,0,1
4_934,0,0,1
4_935,0,0,1
4_936,0,0,1
4_937,0,0,1
4_938,0,0,1
4_939,0,0,1
4_940,0,0,1
4_941,0,0,1
4_942,0,0,1
4_943,0,0,1
4_944,0,0,1
4_945,0,0,1
4_946,0,0,1
4_947,0,0,1
4_948,0,0,0
4_949,0,0,1
4_950,1,0,0
4_951,0,0,1
4_952,0,0,1
4_953,0,0,1
4_954,0,0,1
4_955,0,0,1
4_956,0,0,1
4_957,0,0,1
4_958,0,0,1
4_959,0,0,1
4_960,0,0,1
4_961,0,0,1
4_962,0,0,1
4_963,0,0,1
4_964,0,0,1
4_965,0,0,1
4_966,0,0,1
4_967,0,0,1
4_968,1,0,0
4_969,0,0,1
4_970,0,0,1
4_971,0,0,1
4_972,0,0,1
4_973,0,0,1
4_974,0,0,1
4_975,0,0,1
4_976,0,0,1
4_977,0,0,1
4_978,0,0,1
4_979,0,0,1
4_980,0,0,1
4_981,0,0,1
4_982,0,0,1
4_983,0,0,1
4_984,0,0,1
4_985,0,0,1
4_986,0,0,1
4_987,0,0,1
4_988,0,0,1
4_989,0,0,1
4_990,0,0,1
4_991,0,0,1
4_992,0,0,1
4_993,0,0,1
4_994,0,0,1
4_995,1,0,0
4_996,0,0,0
4_997,0,0,1
4_998,0,0,1
4_999,1,0,0
4_1000,0,0,1
4_1001,0,0,1
4_1002,0,0,1
4_1003,0,0,1
4_1004,0,0,1
4_1005,0,0,1
4_1006,0,0,1
4_1007,0,0,1
4_1008,0,0,1
4_1009,0,0,1
4_1010,0,0,0
4_1011,0,0,1
4_1012,0,0,1
4_1013,0,0,1
4_1014,0,0,1
4_1015,0,0,1
4_1016,0,0,1
4_1017,0,0,1
4_1018,0,0,1
4_1019,0,0,1
4_1020,0,0,1
4_1021,0,0,1
4_1022,0,0,1
4_1023,0,0,1
5_0,0,0,1
5_1,0,0,1
5_2,0,0,1
5_3,0,0,1
5_4,1,0,0
5_5,0,0,1
5_6,0,0,1
5_7,0,0,1
5_8,0,0,1
5_9,0,0,1
5_10,0,0,0
5_11,0,0,1
5_12,0,0,1
5_13,0,0,1
5_14,0,0,1
5_15,0,0,1
5_16,1,0,0
5_17,0,0,1
5_18,0,0,1
5_19,0,0,1
5_20,0,0,1
5_21,0,0,1
5_22,0,0,1
5_23,0,0,1
5_24,0,0,1
5_25,0,0,1
5_26,0,0,1
5_27,0,0,1
5_28,0,0,1
5_29,0,0,1
5_30,0,0,1
5_31,0,0,1
5_32,0,0,1
5_33,0,0,1
5_34,0,0,1
5_35,0,0,1
5_36,0,0,1
5_37,0,0,1
5_38,0,0,1
5_39,0,0,1
5_40,0,0,1
5_41,0,0,1
5_42,0,0,1
5_43,0,0,1
5_44,0,0,1
5_45,0,0,1
5_46,0,0,1
5_47,0,0,1
5_48,1,0,0
5_49,0,0,1
5_50,0,0,1
5_51,0,0,0
5_52,0,0,1
5_53,0,0,1
5_54,0,0,1
5_55,0,0,1
5_56,0,0,1
5_57,0,0,1
5_58,0,0,1
5_59,0,0,1
5_60,0,0,1
5_61,0,0,1
5_62,0,0,1
5_63,0,0,1
5_64,0,0,1
5_65,0,0,1
5_66,0,0,1
5_67,0,0,1
5_68,0,0,1
5_69,1,0,0
5_70,0,0,1
5_71,0,0,1
5_72,1,0,1
5_73,0,0,1
5_74,0,0,1
5_75,0,0,1
5_76,0,0,1
5_77,0,0,1
5_78,0,0,1
5_79,0,0,1
5_80,0,0,1
5_81,0,0,1
5_82,0,0,1
5_83,0,0,1
5_84,0,0,1
5_85,0,0,1
5_86,0,0,1
5_87,0,0,1
5_88,1,0,0
5_89,0,0,1
5_90,0,0,1
5_91,0,0,1
5_92,0,0,1
5_93,0,0,1
5_94,0,0,1
5_95,0,0,1
5_96,0,0,1
5_97,0,0,1
5_98,0,0,1
5_99,1,0,0
5_100,0,0,1
5_101,0,0,1
5_102,0,0,1
5_103,0,0,1
5_104,0,0,1
5_105,0,0,1
5_106,0,0,1
5_107,0,0,1
5_108,1,0,0
5_109,0,0,1
5_110,0,0,1
5_111,0,0,1
5_112,0,0,1
5_113,0,0,1
5_114,0,0,1
5_115,0,0,1
5_116,0,0,1
5_117,0,0,1
5_118,0,0,1
5_119,0,0,1
5_120,0,0,1
5_121,0,0,1
5_122,0,0,0
5_123,0,0,1
5_124,0,0,1
5_125,0,0,1
5_126,0,0,1
5_127,0,0,1
5_128,0,0,1
5_129,0,0,1
5_130,0,0,1
5_131,0,0,1
5_132,0,0,1
5_133,0,0,1
5_134,0,0,1
5_135,0,0,1
5_136,0,0,1
5_137,0,0,1
5_138,0,0,1
5_139,0,0,1
5_140,0,0,1
5_141,0,0,1
5_142,0,0,1
5_143,0,0,1
5_144,0,0,1
5_145,0,0,1
5_146,0,0,1
5_147,0,0,1
5_148,0,0,1
5_149,0,0,1
5_150,0,0,1
5_151,0,0,1
5_152,0,0,1
5_153,0,0,1
5_154,0,0,1
5_155,0,0,1
5_156,0,0,1
5_157,0,0,1
5_158,0,0,1
5_159,0,0,1
5_160,0,0,1
5_161,0,0,1
5_162,0,0,1
5_163,1,0,0
5_164,0,0,1
5_165,0,0,1
5_166,0,0,1
5_167,0,0,1
5_168,0,0,1
5_169,0,0,1
5_170,0,0,1
5_171,0,0,1
5_172,1,0,0
5_173,0,0,1
5_174,0,0,0
5_175,0,0,1
5_176,0,0,1
5_177,0,0,1
5_178,0,0,1
5_179,0,0,1
5_180,1,0,0
5_181,0,0,1
5_182,0,0,1
5_183,0,0,1
5_184,0,0,1
5_185,0,0,0
5_186,0,0,1
5_187,0,0,1
5_188,1,0,0
5_189,0,0,1
5_190,0,0,1
5_191,0,0,1
5_192,0,0,1
5_193,1,0,0
5_194,0,0,1
5_195,0,0,1
5_196,0,0,1
5_197,0,0,1
5_198,0,0,1
5_199,0,0,1
5_200,0,0,1
5_201,0,0,1
5_202,0,0,1
5_203,0,0,1
5_204,0,0,1
5_205,0,0,1
5_206,0,0,1
5_207,0,0,1
5_208,0,0,1
5_209,0,0,1
5_210,0,0,1
5_211,0,0,1
5_212,0,0,1
5_213,0,0,1
5_214,0,0,1
5_215,0,0,1
5_216,0,0,1
5_217,0,0,1
5_218,0,0,1
5_219,0,0,1
5_220,0,0,1
5_221,0,0,1
5_222,0,0,1
5_223,0,0,1
5_224,0,0,1
5_225,0,0,1
5_226,0,0,1
5_227,0,0,1
5_228,0,0,1
5_229,0,0,1
5_230,0,0,1
5_231,0,0,0
5_232,0,0,1
5_233,0,0,1
5_234,0,0,1
5_235,0,0,1
5_236,0,0,1
5_237,0,0,1
5_238,0,0,0
5_239,0,0,0
5_240,0,0,1
5_241,0,0,1
5_242,0,0,1
5_243,0,0,1
5_244,0,0,1
5_245,0,0,1
5_246,0,0,1
5_247,0,0,1
5_248,0,0,1
5_249,0,0,1
5_250,0,0,1
5_251,0,0,1
5_252,0,0,1
5_253,0,0,1
5_254,0,0,1
5_255,0,0,1
5_256,0,0,1
5_257,0,0,1
5_258,0,0,1
5_259,0,0,1
5_260,0,0,1
5_261,0,0,1
5_262,1,0,0
5_263,0,0,1
5_264,0,0,1
5_265,0,0,1
5_266,0,0,1
5_267,0,0,1
5_268,0,0,1
5_269,0,0,1
5_270,0,0,1
5_271,0,0,1
5_272,0,0,1
5_273,0,0,1
5_274,0,0,1
5_275,0,0,1
5_276,0,0,1
5_277,0,0,1
5_278,0,0,1
5_279,0,0,1
5_280,0,0,1
5_281,0,0,1
5_282,1,0,0
5_283,0,0,1
5_284,0,0,1
5_285,0,0,1
5_286,0,0,1
5_287,0,0,1
5_288,0,0,1
5_289,0,0,1
5_290,0,0,1
5_291,1,0,0
5_292,0,0,1
5_293,0,0,1
5_294,0,0,1
5_295,0,0,1
5_296,0,0,1
5_297,0,0,1
5_298,0,0,1
5_299,0,0,1
5_300,0,0,1
5_301,0,0,1
5_302,0,0,1
5_303,0,0,1
5_304,0,0,1
5_305,1,0,0
5_306,0,0,1
5_307,0,0,1
5_308,0,0,1
5_309,0,0,1
5_310,0,0,1
5_311,0,0,1
5_312,0,0,1
5_313,0,0,1
5_314,0,0,1
5_315,0,0,1
5_316,0,0,1
5_317,0,0,1
5_318,0,0,1
5_319,0,0,1
5_320,0,0,1
5_321,0,0,1
5_322,0,0,1
5_323,0,0,1
5_324,0,0,1
5_325,0,0,1
5_326,0,0,1
5_327,1,0,0
5_328,0,0,1
5_329,0,0,1
5_330,0,0,1
5_331,0,0,1
5_332,0,0,1
5_333,0,0,1
5_334,0,0,1
5_335,0,0,1
5_336,1,0,1
5_337,0,0,1
5_338,0,0,1
5_339,1,0,0
5_340,0,0,1
5_341,0,0,1
5_342,0,0,1
5_343,1,0,0
5_344,0,0,1
5_345,0,0,1
5_346,1,0,0
5_347,0,0,0
5_348,0,0,1
5_349,0,0,1
5_350,0,0,1
5_351,1,0,0
5_352,0,0,1
5_353,0,0,1
5_354,1,0,0
5_355,0,0,1
5_356,0,0,1
5_357,0,0,1
5_358,0,0,1
5_359,1,0,1
5_360,0,0,1
5_361,0,0,1
5_362,0,0,1
5_363,0,0,1
5_364,0,0,1
5_365,0,0,1
5_366,1,0,0
5_367,0,0,1
5_368,0,0,1
5_369,0,0,1
5_370,1,0,0
5_371,0,0,1
5_372,0,0,1
5_373,0,0,1
5_374,0,0,1
5_375,0,0,1
5_376,0,0,1
5_377,1,0,0
5_378,0,0,1
5_379,1,0,0
5_380,0,0,1
5_381,0,0,1
5_382,1,0,0
5_383,0,0,1
5_384,0,0,1
5_385,0,0,1
5_386,0,0,1
5_387,0,0,1
5_388,0,0,1
5_389,0,0,1
5_390,0,0,1
5_391,0,0,1
5_392,0,0,1
5_393,1,0,0
5_394,0,0,1
5_395,0,0,1
5_396,0,0,1
5_397,0,0,1
5_398,0,0,1
5_399,0,0,1
5_400,1,0,0
5_401,0,0,1
5_402,0,0,1
5_403,0,0,1
5_404,0,0,0
5_405,0,0,1
5_406,0,0,1
5_407,0,0,1
5_408,0,0,1
5_409,0,0,1
5_410,0,0,1
5_411,0,0,1
5_412,0,0,1
5_413,0,0,1
5_414,0,0,1
5_415,0,0,1
5_416,1,0,0
5_417,0,0,1
5_418,1,0,1
5_419,0,0,1
5_420,0,0,0
5_421,0,0,1
5_422,1,0,0
5_423,0,0,1
5_424,0,0,1
5_425,0,0,1
5_426,0,0,1
5_427,0,0,1
5_428,0,0,1
5_429,0,0,1
5_430,1,0,0
5_431,0,0,1
5_432,0,0,1
5_433,0,0,1
5_434,0,0,1
5_435,0,0,1
5_436,0,0,1
5_437,0,0,1
5_438,0,0,0
5_439,0,0,1
5_440,0,0,1
5_441,0,0,1
5_442,0,0,1
5_443,0,0,1
5_444,0,0,1
5_445,0,0,1
5_446,0,0,1
5_447,0,0,1
5_448,0,0,1
5_449,0,0,1
5_450,0,0,1
5_451,0,0,1
5_452,0,0,1
5_453,0,0,1
5_454,0,0,1
5_455,0,0,1
5_456,0,0,1
5_457,0,0,1
5_458,0,0,1
5_459,0,0,1
5_460,0,0,1
5_461,0,0,1
5_462,0,0,1
5_463,0,0,1
5_464,0,0,1
5_465,1,0,0
5_466,0,0,1
5_467,0,0,1
5_468,0,0,1
5_469,0,0,1
5_470,0,0,1
5_471,0,0,1
5_472,0,0,1
5_473,0,0,1
5_474,0,0,1
5_475,0,0,1
5_476,0,0,1
5_477,0,0,1
5_478,0,0,1
5_479,0,0,1
5_480,0,0,1
5_481,0,0,1
5_482,1,0,0
5_483,0,0,1
5_484,0,0,1
5_485,0,0,1
5_486,1,0,0
5_487,0,0,1
5_488,0,0,1
5_489,1,0,0
5_490,0,0,1
5_491,0,0,1
5_492,1,0,0
5_493,0,0,1
5_494,0,0,1
5_495,0,0,1
5_496,1,0,0
5_497,0,0,1
5_498,0,0,1
5_499,0,0,1
5_500,0,0,1
5_501,1,0,0
5_502,0,0,1
5_503,0,0,1
5_504,0,0,1
5_505,0,0,1
5_506,0,0,1
5_507,0,0,1
5_508,0,0,1
5_509,0,0,1
5_510,1,0,0
5_511,0,0,1
5_512,0,0,1
5_513,0,0,1
5_514,0,0,1
5_515,0,0,1
5_516,0,0,1
5_517,0,0,1
5_518,0,0,1
5_519,0,0,1
5_520,0,0,1
5_521,0,0,1
5_522,0,0,1
5_523,0,0,1
5_524,0,0,1
5_525,0,0,1
5_526,0,0,1
5_527,0,0,1
5_528,0,0,1
5_529,0,0,1
5_530,0,0,1
5_531,0,0,1
5_532,1,0,1
5_533,0,0,1
5_534,0,0,1
5_535,0,0,1
5_536,0,0,0
5_537,0,0,1
5_538,0,0,1
5_539,0,0,1
5_540,0,0,1
5_541,0,0,1
5_542,0,0,0
5_543,0,0,1
5_544,0,0,1
5_545,0,0,1
5_546,0,0,1
5_547,0,0,1
5_548,0,0,1
5_549,0,0,1
5_550,0,0,1
5_551,0,0,1
5_552,0,0,1
5_553,0,0,1
5_554,0,0,1
5_555,0,0,1
5_556,0,0,1
5_557,0,0,1
5_558,0,0,1
5_559,0,0,1
5_560,1,0,1
5_561,0,0,1
5_562,0,0,1
5_563,0,0,1
5_564,0,0,1
5_565,0,0,1
5_566,0,0,1
5_567,0,0,1
5_568,0,0,1
5_569,0,0,1
5_570,0,0,1
5_571,0,0,1
5_572,0,0,0
5_573,0,0,1
5_574,0,0,1
5_575,0,0,1
5_576,0,0,1
5_577,0,0,1
5_578,0,0,1
5_579,0,0,1
5_580,0,0,1
5_581,0,0,1
5_582,0,0,1
5_583,0,0,1
5_584,0,0,1
5_585,0,0,1
5_586,0,0,1
5_587,0,0,1
5_588,0,0,1
5_589,0,0,1
5_590,1,0,1
5_591,0,0,1
5_592,0,0,1
5_593,0,0,1
5_594,0,0,1
5_595,0,0,1
5_596,0,0,1
5_597,0,0,1
5_598,0,0,1
5_599,0,0,1
5_600,0,0,1
5_601,0,0,1
5_602,0,0,1
5_603,0,0,1
5_604,0,0,1
5_605,0,0,1
5_606,0,0,1
5_607,0,0,1
5_608,0,0,1
5_609,0,0,1
5_610,0,0,1
5_611,0,0,1
5_612,0,0,1
5_613,0,0,1
5_614,0,0,1
5_615,0,0,1
5_616,0,0,1
5_617,0,0,1
5_618,0,0,1
5_619,0,0,1
5_620,0,0,1
5_621,0,0,1
5_622,0,0,1
5_623,0,0,1
5_624,0,0,1
5_625,0,0,1
5_626,0,0,1
5_627,0,0,1
5_628,0,0,1
5_629,0,0,1
5_630,0,0,1
5_631,0,0,1
5_632,0,0,1
5_633,0,0,1
5_634,0,0,1
5_635,0,0,1
5_636,0,0,1
5_637,0,0,1
5_638,1,0,0
5_639,0,0,1
5_640,0,0,0
5_641,0,0,1
5_642,0,0,1
5_643,0,0,1
5_644,0,0,1
5_645,0,0,1
5_646,0,0,1
5_647,0,0,1
5_648,0,0,1
5_649,0,0,1
5_650,0,0,1
5_651,0,0,1
5_652,0,0,1
5_653,1,0,1
5_654,0,0,1
5_655,0,0,1
5_656,0,0,1
5_657,0,0,1
5_658,0,0,1
5_659,0,0,1
5_660,0,0,1
5_661,0,0,1
5_662,0,0,1
5_663,0,0,1
5_664,0,0,1
5_665,0,0,1
5_666,0,0,1
5_667,0,0,1
5_668,0,0,1
5_669,0,0,1
5_670,0,0,0
5_671,0,0,1
5_672,0,0,1
5_673,0,0,1
5_674,0,0,1
5_675,1,0,0
5_676,0,0,1
5_677,0,0,1
5_678,0,0,1
5_679,0,0,1
5_680,0,0,1
5_681,0,0,1
5_682,0,0,1
5_683,0,0,1
5_684,0,0,1
5_685,0,0,1
5_686,0,0,1
5_687,0,0,1
5_688,0,0,1
5_689,0,0,1
5_690,0,0,1
5_691,1,0,0
5_692,0,0,1
5_693,0,0,1
5_694,0,0,1
5_695,1,0,0
5_696,1,0,0
5_697,0,0,1
5_698,0,0,1
5_699,0,0,1
5_700,0,0,1
5_701,1,0,0
5_702,0,0,1
5_703,0,0,1
5_704,0,0,1
5_705,0,0,1
5_706,0,0,1
5_707,0,0,1
5_708,1,0,0
5_709,0,0,1
5_710,0,0,1
5_711,0,0,1
5_712,0,0,1
5_713,0,0,1
5_714,0,0,1
5_715,0,0,1
5_716,0,0,0
5_717,0,0,1
5_718,0,0,1
5_719,0,0,1
5_720,0,0,1
5_721,0,0,1
5_722,0,0,1
5_723,0,0,1
5_724,0,0,0
5_725,0,0,1
5_726,0,0,1
5_727,0,0,1
5_728,0,0,1
5_729,0,0,0
5_730,0,0,1
5_731,0,0,1
5_732,0,0,1
5_733,0,0,1
5_734,0,0,1
5_735,0,0,1
5_736,0,0,1
5_737,0,0,1
5_738,0,0,1
5_739,0,0,1
5_740,0,0,0
5_741,0,0,1
5_742,0,0,1
5_743,0,0,1
5_744,0,0,1
5_745,0,0,1
5_746,0,0,1
5_747,0,0,1
5_748,0,0,1
5_749,0,0,1
5_750,1,0,0
5_751,0,0,1
5_752,0,0,1
5_753,0,0,1
5_754,0,0,1
5_755,0,0,1
5_756,1,0,0
5_757,0,0,1
5_758,1,0,0
5_759,0,0,1
5_760,0,0,1
5_761,0,0,1
5_762,1,0,0
5_763,0,0,1
5_764,0,0,1
5_765,0,0,1
5_766,0,0,1
5_767,0,0,1
5_768,1,0,1
5_769,0,0,1
5_770,0,0,1
5_771,1,0,0
5_772,1,0,0
5_773,0,0,1
5_774,0,0,1
5_775,1,0,0
5_776,0,0,1
5_777,0,0,1
5_778,0,0,1
5_779,0,0,1
5_780,0,0,1
5_781,0,0,1
5_782,0,0,1
5_783,0,0,1
5_784,0,0,1
5_785,0,0,1
5_786,0,0,1
5_787,0,0,1
5_788,0,0,1
5_789,0,0,1
5_790,0,0,1
5_791,0,0,1
5_792,0,0,1
5_793,0,0,1
5_794,0,0,0
5_795,0,0,1
5_796,1,0,0
5_797,0,0,1
5_798,0,0,1
5_799,1,0,0
5_800,0,0,1
5_801,0,0,1
5_802,0,0,1
5_803,1,0,0
5_804,0,0,1
5_805,1,0,0
5_806,0,0,1
5_807,0,0,1
5_808,0,0,1
5_809,0,0,1
5_810,1,0,0
5_811,0,0,1
5_812,0,0,1
5_813,0,0,1
5_814,0,0,1
5_815,0,0,1
5_816,0,0,1
5_817,0,0,1
5_818,0,0,1
5_819,0,0,1
5_820,0,0,1
5_821,0,0,1
5_822,0,0,1
5_823,0,0,0
5_824,1,0,1
5_825,1,0,0
5_826,0,0,1
5_827,0,0,1
5_828,0,0,1
5_829,0,0,1
5_830,0,0,0
5_831,0,0,1
5_832,0,0,1
5_833,0,0,1
5_834,1,0,0
5_835,0,0,1
5_836,0,0,1
5_837,0,0,1
5_838,0,0,1
5_839,0,0,1
5_840,0,0,1
5_841,0,0,1
5_842,0,0,1
5_843,0,0,1
5_844,1,0,0
5_845,0,0,1
5_846,0,0,1
5_847,0,0,1
5_848,0,0,1
5_849,1,0,0
5_850,1,0,0
5_851,0,0,1
5_852,0,0,1
5_853,1,0,0
5_854,0,0,1
5_855,0,0,1
5_856,0,0,1
5_857,0,0,1
5_858,0,0,1
5_859,0,0,1
5_860,0,0,1
5_861,0,0,1
5_862,0,0,1
5_863,0,0,1
5_864,0,0,1
5_865,0,0,1
5_866,0,0,1
5_867,0,0,0
5_868,0,0,1
5_869,0,0,1
5_870,0,0,1
5_871,1,0,0
5_872,0,0,1
5_873,0,0,1
5_874,0,0,1
5_875,0,0,1
5_876,0,0,1
5_877,0,0,1
5_878,0,0,1
5_879,0,0,1
5_880,0,0,1
5_881,0,0,1
5_882,0,0,1
5_883,0,0,1
5_884,0,0,1
5_885,0,0,1
5_886,0,0,1
5_887,0,0,1
5_888,0,0,1
5_889,0,0,1
5_890,0,0,1
5_891,1,0,0
5_892,0,0,1
5_893,0,0,1
5_894,0,0,1
5_895,0,0,1
5_896,0,0,1
5_897,0,0,1
5_898,0,0,1
5_899,0,0,1
5_900,0,0,1
5_901,1,0,0
5_902,0,0,1
5_903,0,0,1
5_904,0,0,1
5_905,0,0,1
5_906,0,0,1
5_907,0,0,1
5_908,0,0,1
5_909,0,0,1
5_910,0,0,1
5_911,0,0,1
5_912,1,0,0
5_913,0,0,1
5_914,0,0,1
5_915,0,0,1
5_916,1,0,0
5_917,1,0,0
5_918,0,0,1
5_919,0,0,1
5_920,1,0,0
5_921,0,0,1
5_922,0,0,1
5_923,0,0,1
5_924,1,0,0
5_925,1,0,0
5_926,0,0,1
5_927,0,0,0
5_928,0,0,1
5_929,0,0,1
5_930,0,0,1
5_931,1,0,1
5_932,0,0,1
5_933,0,0,0
5_934,0,0,1
5_935,0,0,1
5_936,0,0,1
5_937,0,0,1
5_938,0,0,1
5_939,0,0,1
5_940,0,0,1
5_941,0,0,1
5_942,0,0,1
5_943,0,0,1
5_944,0,0,1
5_945,0,0,1
5_946,0,0,1
5_947,0,0,1
5_948,0,0,1
5_949,1,0,0
5_950,0,0,1
5_951,0,0,1
5_952,0,0,1
5_953,0,0,1
5_954,1,0,0
5_955,0,0,1
5_956,0,0,1
5_957,0,0,1
5_958,1,0,0
5_959,0,0,1
5_960,0,0,1
5_961,0,0,1
5_962,0,0,1
5_963,0,0,1
5_964,0,0,1
5_965,1,0,0
5_966,0,0,1
5_967,0,0,0
5_968,0,0,1
5_969,0,0,0
5_970,0,0,1
5_971,0,0,1
5_972,1,0,0
5_973,0,0,1
5_974,0,0,1
5_975,0,0,1
5_976,0,0,1
5_977,0,0,1
5_978,0,0,1
5_979,0,0,1
5_980,0,0,0
5_981,0,0,1
5_982,0,0,1
5_983,0,0,1
5_984,1,0,0
5_985,0,0,1
5_986,0,0,1
5_987,0,0,1
5_988,0,0,1
5_989,1,0,1
5_990,0,0,1
5_991,0,0,1
5_992,0,0,1
5_993,0,0,1
5_994,0,0,1
5_995,0,0,1
5_996,0,0,1
5_997,0,0,1
5_998,0,0,1
5_999,0,0,1
5_1000,0,0,1
5_1001,0,0,1
5_1002,0,0,1
5_1003,0,0,1
5_1004,1,0,0
5_1005,0,0,1
5_1006,1,0,0
5_1007,0,0,1
5_1008,0,0,1
5_1009,0,0,1
5_1010,0,0,1
5_1011,0,0,1
5_1012,0,0,1
5_1013,0,0,1
5_1014,1,0,0
5_1015,1,0,1
5_1016,0,0,1
5_1017,0,0,1
5_1018,0,0,1
5_1019,1,0,0
5_1020,0,0,1
5_1021,0,0,1
5_1022,0,0,1
5_1023,1,0,0
6_0,0,0,1
6_1,0,0,1
6_2,0,0,1
6_3,0,0,1
6_4,0,0,1
6_5,0,0,1
6_6,0,0,1
6_7,0,0,1
6_8,0,0,1
6_9,0,0,1
6_10,0,0,1
6_11,0,0,1
6_12,1,0,0
6_13,1,0,1
6_14,0,0,1
6_15,0,0,1
6_16,1,0,0
6_17,1,0,0
6_18,0,0,1
6_19,0,0,1
6_20,0,0,1
6_21,0,0,1
6_22,0,0,1
6_23,0,0,1
6_24,0,0,1
6_25,0,0,1
6_26,1,0,0
6_27,0,0,1
6_28,0,0,1
6_29,0,0,1
6_30,0,0,1
6_31,0,0,1
6_32,0,0,1
6_33,0,0,1
6_34,0,0,1
6_35,0,0,1
6_36,0,0,1
6_37,0,0,1
6_38,0,0,1
6_39,0,0,1
6_40,0,0,1
6_41,0,0,1
6_42,1,0,1
6_43,0,0,1
6_44,0,0,1
6_45,0,0,1
6_46,0,0,1
6_47,0,0,1
6_48,0,0,1
6_49,0,0,1
6_50,0,0,1
6_51,0,0,1
6_52,0,0,1
6_53,0,0,1
6_54,1,0,0
6_55,1,0,0
6_56,0,0,1
6_57,0,0,1
6_58,0,0,1
6_59,0,0,1
6_60,0,0,1
6_61,0,0,1
6_62,1,0,0
6_63,0,0,1
6_64,0,0,1
6_65,0,0,1
6_66,0,0,1
6_67,0,0,1
6_68,0,0,1
6_69,0,0,1
6_70,1,0,0
6_71,0,0,1
6_72,0,0,1
6_73,1,0,0
6_74,0,0,1
6_75,0,0,1
6_76,0,0,1
6_77,0,0,1
6_78,1,0,0
6_79,0,0,1
6_80,0,0,1
6_81,1,0,0
6_82,0,0,1
6_83,0,0,1
6_84,0,0,1
6_85,0,0,1
6_86,0,0,1
6_87,0,0,1
6_88,0,0,1
6_89,0,0,1
6_90,1,0,0
6_91,0,0,1
6_92,0,0,1
6_93,0,0,1
6_94,0,0,1
6_95,0,0,1
6_96,0,0,1
6_97,0,0,1
6_98,1,0,0
6_99,0,0,1
6_100,0,0,1
6_101,0,0,1
6_102,1,0,0
6_103,0,0,1
6_104,1,0,0
6_105,0,0,1
6_106,0,0,1
6_107,0,0,1
6_108,0,0,1
6_109,0,0,1
6_110,0,0,1
6_111,1,0,0
6_112,0,0,1
6_113,0,0,1
6_114,0,0,1
6_115,0,0,1
6_116,0,0,1
6_117,0,0,1
6_118,1,0,1
6_119,0,0,1
6_120,0,0,1
6_121,0,0,1
6_122,0,0,1
6_123,0,0,1
6_124,0,0,1
6_125,0,0,1
6_126,0,0,1
6_127,0,0,1
6_128,0,0,1
6_129,0,0,1
6_130,0,0,1
6_131,0,0,1
6_132,0,0,1
6_133,0,0,1
6_134,0,0,1
6_135,0,0,0
6_136,1,0,0
6_137,0,0,1
6_138,0,0,1
6_139,0,0,1
6_140,0,0,1
6_141,0,0,1
6_142,1,0,0
6_143,0,0,1
6_144,0,0,1
6_145,0,0,1
6_146,1,0,0
6_147,0,0,1
6_148,0,0,1
6_149,0,0,1
6_150,1,0,0
6_151,0,0,1
6_152,0,0,1
6_153,0,0,1
6_154,0,0,0
6_155,0,0,1
6_156,0,0,1
6_157,0,0,1
6_158,0,0,1
6_159,0,0,1
6_160,0,0,1
6_161,0,0,1
6_162,0,0,1
6_163,0,0,1
6_164,0,0,1
6_165,0,0,1
6_166,0,0,1
6_167,0,0,1
6_168,0,0,1
6_169,0,0,1
6_170,0,0,1
6_171,0,0,1
6_172,0,0,1
6_173,0,0,1
6_174,0,0,1
6_175,0,0,1
6_176,0,0,1
6_177,0,0,1
6_178,0,0,1
6_179,0,0,1
6_180,1,0,0
6_181,0,0,1
6_182,0,0,1
6_183,0,0,1
6_184,0,0,1
6_185,0,0,1
6_186,0,0,1
6_187,1,0,0
6_188,0,0,1
6_189,0,0,1
6_190,0,0,1
6_191,0,0,1
6_192,0,0,1
6_193,0,0,1
6_194,0,0,1
6_195,0,0,1
6_196,0,0,1
6_197,0,0,1
6_198,0,0,1
6_199,0,0,1
6_200,0,0,1
6_201,0,0,1
6_202,0,0,1
6_203,0,0,1
6_204,0,0,1
6_205,0,0,1
6_206,0,0,1
6_207,0,0,1
6_208,0,0,1
6_209,0,0,1
6_210,0,0,1
6_211,0,0,1
6_212,0,0,1
6_213,0,0,1
6_214,0,0,1
6_215,0,0,1
6_216,0,0,1
6_217,1,0,0
6_218,0,0,1
6_219,0,0,1
6_220,0,0,1
6_221,1,0,0
6_222,0,0,1
6_223,0,0,1
6_224,0,0,1
6_225,0,0,1
6_226,0,0,1
6_227,0,0,0
6_228,0,0,1
6_229,0,0,1
6_230,0,0,1
6_231,0,0,1
6_232,0,0,1
6_233,0,0,1
6_234,0,0,1
6_235,0,0,1
6_236,0,0,1
6_237,0,0,1
6_238,0,0,1
6_239,0,0,1
6_240,0,0,1
6_241,1,0,0
6_242,0,0,1
6_243,0,0,1
6_244,0,0,1
6_245,0,0,1
6_246,0,0,1
6_247,0,0,1
6_248,0,0,1
6_249,0,0,1
6_250,0,0,1
6_251,0,0,1
6_252,0,0,1
6_253,0,0,1
6_254,0,0,1
6_255,1,0,0
6_256,0,0,1
6_257,0,0,1
6_258,0,0,1
6_259,1,0,0
6_260,0,0,1
6_261,0,0,1
6_262,0,0,1
6_263,0,0,1
6_264,0,0,1
6_265,0,0,1
