id,labels
test008_00339,N
test008_00340,N
test008_00341,N
test008_00342,N
test008_00343,N
test008_00344,N
test008_00345,N
test008_00346,N
test008_00347,N
test008_00348,N
test008_00349,N
test008_00350,N
test008_00351,N
test008_00352,N
test008_00353,W
test008_00354,N
test008_00355,N
test008_00356,N
test008_00357,N
test008_00358,N
test008_00359,N
test008_00360,N
test008_00361,N
test008_00362,N
test008_00363,N
test008_00364,N
test008_00365,N
test008_00366,N
test008_00367,N
test008_00368,N
test008_00369,N
test008_00370,N
test008_00371,N
test008_00372,N
test008_00373,N
test008_00374,N
test008_00375,N
test008_00376,N
test008_00377,N
test008_00378,N
test008_00379,N
test008_00380,N
test008_00381,N
test008_00382,N
test008_00383,N
test008_00384,N
test008_00385,N
test008_00386,N
test008_00387,N
test008_00388,N
test008_00389,N
test008_00390,N
test008_00391,N
test008_00392,N
test008_00393,N
test008_00394,N
test008_00395,N
test008_00396,N
test008_00397,N
test008_00398,N
test008_00399,N
test008_00400,N
test008_00401,N
test008_00402,N
test008_00403,N
test008_00404,N
test008_00405,N
test008_00406,N
test008_00407,N
test008_00408,N
test008_00409,N
test008_00410,N
test008_00411,N
test008_00412,N
test008_00413,W
test008_00414,W
test008_00415,W
test008_00416,W
test008_00417,N
test008_00418,N
test008_00419,N
test008_00420,N
test008_00421,N
test008_00422,N
test008_00423,N
test008_00424,N
test008_00425,N
test008_00426,N
test008_00427,N
test008_00428,N
test008_00429,W
test008_00430,N
test008_00431,N
test008_00432,W
test008_00433,W
test008_00434,N
test008_00435,N
test008_00436,N
test008_00437,N
test008_00438,N
test008_00439,N
test008_00440,N
test008_00441,N
test008_00442,N
test008_00443,N
test008_00444,N
test008_00445,N
test008_00446,N
test008_00447,N
test008_00448,N
test008_00449,N
test008_00450,N
test008_00451,W
test008_00452,W
test008_00453,N
test008_00454,N
test008_00455,N
test008_00456,N
test008_00457,N
test008_00458,N
test008_00459,N
test008_00460,N
test008_00461,N
test008_00462,N
test008_00463,N
test008_00464,N
test008_00465,W
test008_00466,N
test008_00467,N
test008_00468,N
test008_00469,N
test008_00470,N
test008_00471,N
test008_00472,W
test008_00473,N
test008_00474,N
test008_00475,N
test008_00476,W
test008_00477,N
test008_00478,W
test008_00479,N
test008_00480,N
test008_00481,N
test008_00482,N
test008_00483,N
test008_00484,N
test008_00485,N
test008_00486,W
test008_00487,N
test008_00488,N
test008_00489,N
test008_00490,N
test008_00491,N
test008_00492,R
test008_00493,N
test008_00494,N
test008_00495,N
test008_00496,N
test008_00497,N
test008_00498,N
test008_00499,N
test008_00500,N
test008_00501,N
test008_00502,N
test008_00503,N
test008_00504,N
test008_00505,N
test008_00506,W
test008_00507,N
test008_00508,W
test008_00509,N
test008_00510,W
test008_00511,N
test008_00512,N
test008_00513,W
test008_00514,W
test008_00515,N
test008_00516,N
test008_00517,N
test008_00518,N
test008_00519,W
test008_00520,W
test008_00521,N
test008_00522,N
test008_00523,W
test008_00524,N
test008_00525,N
test008_00526,N
test008_00527,N
test008_00528,N
test008_00529,N
test008_00530,N
test008_00531,N
test008_00532,N
test008_00533,N
test008_00534,N
test008_00535,N
test008_00536,N
test008_00537,N
test008_00538,N
test008_00539,N
test008_00540,W
test008_00541,N
test008_00542,N
test008_00543,N
test008_00544,N
test008_00545,N
test008_00546,N
test008_00547,N
test008_00548,N
test008_00549,N
test008_00550,N
test008_00551,W
test008_00552,N
test008_00553,N
test008_00554,N
test008_00555,N
test008_00556,N
test008_00557,N
test008_00558,N
test008_00559,N
test008_00560,W
test008_00561,N
test008_00562,N
test008_00563,N
test008_00564,N
test008_00565,N
test008_00566,W
test008_00567,W
test008_00568,N
test008_00569,N
test008_00570,N
test008_00571,N
test008_00572,W
test008_00573,N
test008_00574,N
test008_00575,N
test008_00576,N
test008_00577,N
test008_00578,N
test008_00579,N
test008_00580,N
test008_00581,N
test008_00582,N
test008_00583,W
test008_00584,R
test008_00585,W
test008_00586,N
test008_00587,N
test008_00588,R
test008_00589,N
test008_00590,N
test008_00591,N
test008_00592,N
test008_00593,N
test008_00594,N
test008_00595,N
test008_00596,N
test008_00597,N
test008_00598,N
test008_00599,N
test008_00600,N
test008_00601,N
test008_00602,N
test008_00603,N
test008_00604,N
test008_00605,N
test008_00606,N
test008_00607,N
test008_00608,N
test008_00609,N
test008_00610,N
test008_00611,N
test008_00612,N
test008_00613,N
test008_00614,W
test008_00615,N
test008_00616,N
test008_00617,N
test008_00618,N
test008_00619,W
test008_00620,N
test008_00621,W
test008_00622,N
test008_00623,N
test008_00624,N
test008_00625,N
test008_00626,N
test008_00627,N
test008_00628,N
test008_00629,N
test008_00630,W
test008_00631,N
test008_00632,N
test008_00633,N
test008_00634,N
test008_00635,N
test008_00636,N
test008_00637,N
test008_00638,N
test008_00639,N
test008_00640,N
test008_00641,N
test008_00642,N
test008_00643,N
test008_00644,N
test008_00645,N
test008_00646,N
test008_00647,N
test008_00648,N
test008_00649,N
test008_00650,N
test008_00651,N
test008_00652,N
test008_00653,N
test008_00654,N
test008_00655,N
test008_00656,N
test008_00657,N
test008_00658,N
test008_00659,W
test008_00660,N
test008_00661,N
test008_00662,N
test008_00663,W
test008_00664,W
test008_00665,W
test008_00666,W
test008_00667,N
test008_00668,N
test008_00669,N
test008_00670,N
test008_00671,N
test008_00672,N
test008_00673,N
test008_00674,N
test008_00675,N
test008_00676,N
test008_00677,W
test008_00678,N
test008_00679,N
test008_00680,N
test008_00681,N
test008_00682,N
test008_00683,N
test008_00684,N
test008_00685,N
test008_00686,W
test008_00687,W
test008_00688,W
test008_00689,W
test008_00690,W
test008_00691,W
test008_00692,W
test008_00693,N
test008_00694,N
test008_00695,N
test008_00696,N
test008_00697,N
test008_00698,N
test008_00699,N
test008_00700,N
test009_00000,N
test009_00001,N
test009_00002,N
test009_00003,N
test009_00004,N
test009_00005,N
test009_00006,N
test009_00007,N
test009_00008,N
test009_00009,W
test009_00010,W
test009_00011,W
test009_00012,N
test009_00013,N
test009_00014,N
test009_00015,N
test009_00016,N
test009_00017,N
test009_00018,N
test009_00019,N
test009_00020,N
test009_00021,N
test009_00022,N
test009_00023,N
test009_00024,N
test009_00025,N
test009_00026,N
test009_00027,N
test009_00028,W
test009_00029,N
test009_00030,N
test009_00031,N
test009_00032,N
test009_00033,N
test009_00034,N
test009_00035,N
test009_00036,N
test009_00037,N
test009_00038,N
test009_00039,W
test009_00040,N
test009_00041,N
test009_00042,N
test009_00043,N
test009_00044,N
test009_00045,N
test009_00046,R
test009_00047,N
test009_00048,R
test009_00049,W
test009_00050,W
test009_00051,W
test009_00052,W
test009_00053,W
test009_00054,N
test009_00055,N
test009_00056,W
test009_00057,W
test009_00058,N
test009_00059,W
test009_00060,N
test009_00061,N
test009_00062,N
test009_00063,W
test009_00064,N
test009_00065,W
test009_00066,W
test009_00067,W
test009_00068,W
test009_00069,N
test009_00070,W
test009_00071,N
test009_00072,N
test009_00073,N
test009_00074,N
test009_00075,W
test009_00076,W
test009_00077,W
test009_00078,W
test009_00079,W
test009_00080,W
test009_00081,W
test009_00082,N
test009_00083,N
test009_00084,W
test009_00085,R
test009_00086,N
test009_00087,N
test009_00088,N
test009_00089,N
test009_00090,N
test009_00091,W
test009_00092,N
test009_00093,N
test009_00094,N
test009_00095,N
test009_00096,N
test009_00097,N
test009_00098,N
test009_00099,N
test009_00100,N
test009_00101,N
test009_00102,N
test009_00103,N
test009_00104,N
test009_00105,N
test009_00106,N
test009_00107,N
test009_00108,N
test009_00109,N
test009_00110,N
test009_00111,N
test009_00112,N
test009_00113,N
test009_00114,N
test009_00115,N
test009_00116,N
test009_00117,N
test009_00118,N
test009_00119,N
test009_00120,N
test009_00121,N
test009_00122,N
test009_00123,W
test009_00124,N
test009_00125,N
test009_00126,N
test009_00127,N
test009_00128,N
test009_00129,N
test009_00130,N
test009_00131,N
test009_00132,N
test009_00133,N
test009_00134,N
test009_00135,N
test009_00136,N
test009_00137,N
test009_00138,N
test009_00139,W
test009_00140,N
test009_00141,N
test009_00142,W
test009_00143,W
test009_00144,N
test009_00145,N
test009_00146,N
test009_00147,N
test009_00148,N
test009_00149,N
test009_00150,N
test009_00151,N
test009_00152,N
test009_00153,W
test009_00154,W
test009_00155,N
test009_00156,N
test009_00157,N
test009_00158,N
test009_00159,N
test009_00160,N
test009_00161,N
test009_00162,N
test009_00163,N
test009_00164,N
test009_00165,N
test009_00166,N
test009_00167,N
test009_00168,N
test009_00169,N
test009_00170,N
test009_00171,N
test009_00172,N
test009_00173,N
test009_00174,N
test009_00175,N
test009_00176,N
test009_00177,N
test009_00178,N
test009_00179,N
test009_00180,N
test009_00181,N
test009_00182,N
test009_00183,W
test009_00184,N
test009_00185,N
test009_00186,N
test009_00187,N
test009_00188,N
test009_00189,N
test009_00190,N
test009_00191,N
test009_00192,N
test009_00193,N
test009_00194,N
test009_00195,N
test009_00196,N
test009_00197,N
test009_00198,N
test009_00199,N
test009_00200,N
test009_00201,N
test009_00202,N
test009_00203,N
test009_00204,N
test009_00205,N
test009_00206,N
test009_00207,N
test009_00208,N
test009_00209,N
test009_00210,N
test009_00211,N
test009_00212,N
test009_00213,N
test009_00214,N
test009_00215,N
test009_00216,N
test009_00217,N
test009_00218,N
test009_00219,N
test009_00220,N
test009_00221,N
test009_00222,N
test009_00223,N
test009_00224,N
test009_00225,N
test009_00226,N
test009_00227,N
test009_00228,N
test009_00229,N
test009_00230,N
test009_00231,N
test009_00232,N
test009_00233,N
test009_00234,N
test009_00235,N
test009_00236,N
test009_00237,N
test009_00238,N
test009_00239,N
test009_00240,N
test009_00241,N
test009_00242,N
test009_00243,N
test009_00244,N
test009_00245,N
test009_00246,N
test009_00247,N
test009_00248,N
test009_00249,N
test009_00250,N
test009_00251,N
test009_00252,N
test009_00253,N
test009_00254,N
test009_00255,N
test009_00256,N
test009_00257,N
test009_00258,N
test009_00259,N
test009_00260,N
test009_00261,N
test009_00262,N
test009_00263,N
test009_00264,N
test009_00265,N
test009_00266,N
test009_00267,N
test009_00268,N
test009_00269,N
test009_00270,N
test009_00271,N
test009_00272,N
test009_00273,N
test009_00274,N
test009_00275,N
test009_00276,N
test009_00277,N
test009_00278,N
test009_00279,N
test009_00280,N
test009_00281,N
test009_00282,N
test009_00283,N
test009_00284,N
test009_00285,N
test009_00286,N
test009_00287,N
test009_00288,N
test009_00289,N
test009_00290,N
test009_00291,N
test009_00292,N
test009_00293,N
test009_00294,N
test009_00295,N
test009_00296,N
test009_00297,N
test009_00298,N
test009_00299,N
test009_00300,N
test009_00301,N
test009_00302,N
test009_00303,N
test009_00304,N
test009_00305,N
test009_00306,N
test009_00307,N
test009_00308,N
test009_00309,N
test009_00310,N
test009_00311,N
test009_00312,N
test009_00313,N
test009_00314,N
test009_00315,N
test009_00316,N
test009_00317,N
test009_00318,N
test009_00319,N
test009_00320,N
test009_00321,N
test009_00322,N
test009_00323,N
test009_00324,N
test009_00325,N
test009_00326,N
test009_00327,N
test009_00328,N
test009_00329,N
test009_00330,N
test009_00331,N
test009_00332,N
test009_00333,N
test009_00334,N
test009_00335,N
test009_00336,N
test009_00337,N
test009_00338,N
test009_00339,N
test009_00340,N
test009_00341,N
test009_00342,N
test009_00343,N
test009_00344,W
test009_00345,W
test009_00346,R
test009_00347,N
test009_00348,N
test009_00349,N
test009_00350,N
test009_00351,N
test009_00352,N
test009_00353,N
test009_00354,N
test009_00355,N
test009_00356,N
test009_00357,N
test009_00358,N
test009_00359,N
test009_00360,N
test009_00361,N
test009_00362,N
test009_00363,N
test009_00364,N
test009_00365,N
test009_00366,N
test009_00367,N
test009_00368,N
test009_00369,N
test009_00370,N
test009_00371,N
test009_00372,N
test009_00373,N
test009_00374,N
test009_00375,N
test009_00376,N
test009_00377,N
test009_00378,N
test009_00379,N
test009_00380,R
test009_00381,N
test009_00382,N
test009_00383,N
test009_00384,N
test009_00385,N
test009_00386,N
test009_00387,N
test009_00388,N
test009_00389,N
test009_00390,W
test009_00391,R
test009_00392,N
test009_00393,R
test009_00394,N
test009_00395,N
test009_00396,N
test009_00397,R
test009_00398,N
test009_00399,N
test009_00400,W
test009_00401,N
test009_00402,N
test009_00403,N
test009_00404,N
test009_00405,N
test009_00406,N
test009_00407,N
test009_00408,N
test009_00409,N
test009_00410,N
test009_00411,N
test009_00412,N
test009_00413,N
test009_00414,N
test009_00415,N
test009_00416,N
test009_00417,N
test009_00418,N
test009_00419,N
test009_00420,N
test009_00421,N
test009_00422,N
test009_00423,N
test009_00424,N
test009_00425,N
test009_00426,N
test009_00427,N
test009_00428,N
test009_00429,N
test009_00430,N
test009_00431,N
test009_00432,N
test009_00433,N
test009_00434,N
test009_00435,N
test009_00436,N
test009_00437,N
test009_00438,N
test009_00439,N
test009_00440,N
test009_00441,N
test009_00442,N
test009_00443,N
test009_00444,N
test009_00445,N
test009_00446,N
test009_00447,N
test009_00448,N
test009_00449,N
test009_00450,N
test009_00451,N
test009_00452,N
test009_00453,N
test009_00454,W
test009_00455,W
test009_00456,W
test009_00457,N
test009_00458,N
test009_00459,N
test009_00460,N
test009_00461,N
test009_00462,N
test009_00463,N
test009_00464,N
test009_00465,N
test009_00466,N
test009_00467,N
test009_00468,N
test009_00469,N
test009_00470,N
test009_00471,N
test009_00472,N
test009_00473,N
test009_00474,N
test009_00475,N
test009_00476,N
test009_00477,N
test009_00478,N
test009_00479,N
test009_00480,W
test009_00481,W
test009_00482,N
test009_00483,N
test009_00484,N
test009_00485,N
test009_00486,N
test009_00487,N
test009_00488,N
test009_00489,N
test009_00490,N
test009_00491,N
test009_00492,N
test009_00493,N
test009_00494,N
test009_00495,N
test009_00496,N
test009_00497,N
test009_00498,N
test009_00499,N
test009_00500,N
test009_00501,N
test009_00502,N
test009_00503,N
test009_00504,N
test009_00505,N
test009_00506,N
test009_00507,N
test009_00508,N
test009_00509,N
test009_00510,N
test009_00511,W
test009_00512,W
test009_00513,W
test009_00514,N
test009_00515,N
test009_00516,N
test009_00517,N
test009_00518,N
test009_00519,N
test009_00520,N
test009_00521,N
test009_00522,R
test009_00523,R
test009_00524,R
test009_00525,N
test009_00526,N
test009_00527,N
test009_00528,N
test009_00529,N
test009_00530,N
test009_00531,N
test009_00532,N
test009_00533,N
test009_00534,N
test009_00535,N
test009_00536,N
test009_00537,N
test009_00538,N
test009_00539,N
test009_00540,N
test009_00541,N
test009_00542,N
test009_00543,N
test009_00544,N
test009_00545,N
test009_00546,N
test009_00547,N
test009_00548,N
test009_00549,N
test009_00550,N
test009_00551,N
test009_00552,N
test009_00553,N
test009_00554,N
test009_00555,N
test009_00556,N
test009_00557,N
test009_00558,N
test009_00559,N
test009_00560,N
test009_00561,N
test009_00562,N
test009_00563,N
test009_00564,N
test009_00565,N
test009_00566,N
test009_00567,N
test009_00568,W
test009_00569,N
test009_00570,N
test009_00571,N
test009_00572,N
test009_00573,N
test009_00574,N
test009_00575,W
test009_00576,N
test009_00577,N
test009_00578,N
test009_00579,N
test009_00580,N
test009_00581,N
test009_00582,N
test009_00583,N
test009_00584,N
test009_00585,N
test009_00586,N
test009_00587,N
test009_00588,N
test009_00589,N
test009_00590,N
test009_00591,N
test009_00592,N
test009_00593,N
test009_00594,N
test009_00595,N
test009_00596,N
test009_00597,N
test009_00598,N
test009_00599,N
test009_00600,N
test009_00601,N
test009_00602,N
test009_00603,N
test009_00604,N
test009_00605,N
test009_00606,N
test009_00607,N
test009_00608,N
test009_00609,N
test009_00610,N
test009_00611,N
test009_00612,N
test009_00613,N
test009_00614,W
test009_00615,N
test009_00616,N
test009_00617,N
test009_00618,N
test009_00619,N
test009_00620,N
test009_00621,N
test009_00622,N
test009_00623,N
test009_00624,N
test009_00625,N
test009_00626,N
test009_00627,N
test009_00628,N
test009_00629,N
test009_00630,W
test009_00631,N
test009_00632,N
test009_00633,N
test009_00634,N
test009_00635,N
test009_00636,N
test009_00637,N
test009_00638,N
test009_00639,N
test009_00640,N
test009_00641,N
test009_00642,N
test009_00643,N
test009_00644,N
test009_00645,N
test009_00646,N
test009_00647,N
test009_00648,R
test009_00649,R
test009_00650,N
test009_00651,N
test009_00652,N
test009_00653,N
test009_00654,N
test009_00655,N
test009_00656,N
test009_00657,N
test009_00658,N
test009_00659,N
test009_00660,N
test009_00661,N
test009_00662,N
test009_00663,N
test009_00664,N
test009_00665,N
test009_00666,N
test009_00667,N
test009_00668,N
test009_00669,N
test009_00670,N
test009_00671,N
test009_00672,N
test009_00673,N
test009_00674,N
test009_00675,N
test009_00676,N
test009_00677,N
test009_00678,N
test009_00679,N
test009_00680,N
test009_00681,N
test009_00682,N
test009_00683,N
test009_00684,N
test009_00685,N
test009_00686,W
test009_00687,N
test009_00688,N
test009_00689,N
test009_00690,N
test009_00691,N
test009_00692,N
test009_00693,N
test009_00694,N
test009_00695,N
test009_00696,N
test009_00697,N
test009_00698,W
test009_00699,N
test009_00700,N
test010_00000,W
test010_00001,W
test010_00002,W
test010_00003,W
test010_00004,W
test010_00005,N
test010_00006,W
test010_00007,N
test010_00008,N
test010_00009,N
test010_00010,W
test010_00011,W
test010_00012,N
test010_00013,W
test010_00014,N
test010_00015,R
test010_00016,W
test010_00017,N
test010_00018,N
test010_00019,N
test010_00020,N
test010_00021,N
test010_00022,N
test010_00023,N
test010_00024,W
test010_00025,N
test010_00026,N
test010_00027,W
test010_00028,W
test010_00029,N
test010_00030,N
test010_00031,N
test010_00032,W
test010_00033,W
test010_00034,W
test010_00035,N
test010_00036,N
test010_00037,N
test010_00038,W
test010_00039,W
test010_00040,N
test010_00041,N
test010_00042,W
test010_00043,N
test010_00044,N
test010_00045,N
test010_00046,N
test010_00047,W
test010_00048,W
test010_00049,N
test010_00050,N
test010_00051,N
test010_00052,N
test010_00053,N
test010_00054,N
test010_00055,N
test010_00056,R
test010_00057,N
test010_00058,W
test010_00059,N
test010_00060,N
test010_00061,N
test010_00062,N
test010_00063,N
test010_00064,W
test010_00065,N
test010_00066,N
test010_00067,N
test010_00068,N
test010_00069,N
test010_00070,W
test010_00071,N
test010_00072,N
test010_00073,N
test010_00074,N
test010_00075,N
test010_00076,N
test010_00077,N
test010_00078,N
test010_00079,N
test010_00080,N
test010_00081,N
test010_00082,N
test010_00083,N
test010_00084,N
test010_00085,N
test010_00086,N
test010_00087,N
test010_00088,N
test010_00089,N
test010_00090,N
test010_00091,N
test010_00092,N
test010_00093,N
test010_00094,N
test010_00095,N
test010_00096,N
test010_00097,N
test010_00098,N
test010_00099,W
test010_00100,N
test010_00101,N
test010_00102,N
test010_00103,N
test010_00104,N
test010_00105,N
test010_00106,N
test010_00107,N
test010_00108,W
test010_00109,W
test010_00110,W
test010_00111,N
test010_00112,N
test010_00113,N
test010_00114,N
test010_00115,W
test010_00116,N
test010_00117,N
test010_00118,N
test010_00119,N
test010_00120,N
test010_00121,N
test010_00122,N
test010_00123,N
test010_00124,N
test010_00125,N
test010_00126,N
test010_00127,N
test010_00128,N
test010_00129,W
test010_00130,W
test010_00131,W
test010_00132,W
test010_00133,N
test010_00134,N
test010_00135,N
test010_00136,N
test010_00137,N
test010_00138,N
test010_00139,N
test010_00140,N
test010_00141,N
test010_00142,N
test010_00143,N
test010_00144,N
test010_00145,W
test010_00146,N
test010_00147,W
test010_00148,W
test010_00149,W
test010_00150,W
test010_00151,W
test010_00152,W
test010_00153,W
test010_00154,W
test010_00155,W
test010_00156,N
test010_00157,N
test010_00158,N
test010_00159,N
test010_00160,W
test010_00161,N
test010_00162,N
test010_00163,N
test010_00164,N
test010_00165,N
test010_00166,W
test010_00167,N
test010_00168,N
test010_00169,N
test010_00170,N
test010_00171,N
test010_00172,W
test010_00173,W
test010_00174,W
test010_00175,N
test010_00176,N
test010_00177,W
test010_00178,W
test010_00179,W
test010_00180,W
test010_00181,W
test010_00182,W
test010_00183,N
test010_00184,N
test010_00185,N
test010_00186,W
test010_00187,N
test010_00188,N
test010_00189,N
test010_00190,N
test010_00191,N
test010_00192,N
test010_00193,N
test010_00194,N
test010_00195,W
test010_00196,W
test010_00197,N
test010_00198,N
test010_00199,N
test010_00200,N
test010_00201,N
test010_00202,N
test010_00203,N
test010_00204,N
test010_00205,N
test010_00206,N
test010_00207,N
test010_00208,N
test010_00209,N
test010_00210,N
test010_00211,N
test010_00212,N
test010_00213,N
test010_00214,N
test010_00215,W
test010_00216,N
test010_00217,N
test010_00218,N
test010_00219,N
test010_00220,N
test010_00221,N
test010_00222,N
test010_00223,N
test010_00224,N
test010_00225,N
test010_00226,R
test010_00227,R
test010_00228,W
test010_00229,W
test010_00230,W
test010_00231,N
test010_00232,W
test010_00233,N
test010_00234,N
test010_00235,N
test010_00236,W
test010_00237,N
test010_00238,W
test010_00239,W
test010_00240,W
test010_00241,W
test010_00242,W
test010_00243,W
test010_00244,W
test010_00245,W
test010_00246,W
test010_00247,W
test010_00248,W
test010_00249,W
test010_00250,W
test010_00251,W
test010_00252,W
test010_00253,W
test010_00254,W
test010_00255,W
test010_00256,W
test010_00257,W
test010_00258,W
test010_00259,N
test010_00260,W
test010_00261,W
test010_00262,W
test010_00263,N
test010_00264,N
test010_00265,N
test010_00266,N
test010_00267,W
test010_00268,N
test010_00269,N
test010_00270,N
test010_00271,N
test010_00272,N
test010_00273,N
test010_00274,N
test010_00275,N
test010_00276,N
test010_00277,W
test010_00278,N
test010_00279,N
test010_00280,N
test010_00281,N
test010_00282,N
test010_00283,R
test010_00284,N
test010_00285,W
test010_00286,N
test010_00287,W
test010_00288,W
test010_00289,R
test010_00290,N
test010_00291,R
test010_00292,N
test010_00293,N
test010_00294,R
test010_00295,N
test010_00296,N
test010_00297,N
test010_00298,N
test010_00299,N
test010_00300,N
test010_00301,N
test010_00302,N
test010_00303,N
test010_00304,N
test010_00305,N
test010_00306,N
test010_00307,N
test010_00308,N
test010_00309,N
test010_00310,N
test010_00311,N
test010_00312,N
test010_00313,N
test010_00314,N
test010_00315,N
test010_00316,N
test010_00317,N
test010_00318,N
test010_00319,N
test010_00320,N
test010_00321,N
test010_00322,W
test010_00323,N
test010_00324,N
test010_00325,N
test010_00326,N
test010_00327,N
test010_00328,N
test010_00329,N
test010_00330,N
test010_00331,N
test010_00332,N
test010_00333,N
test010_00334,N
test010_00335,N
test010_00336,N
test010_00337,N
test010_00338,N
test010_00339,N
test010_00340,N
test010_00341,N
test010_00342,N
test010_00343,N
test010_00344,N
test010_00345,N
test010_00346,N
test010_00347,N
test010_00348,N
test010_00349,N
test010_00350,W
test010_00351,N
test010_00352,N
test010_00353,N
test010_00354,N
test010_00355,N
test010_00356,N
test010_00357,N
test010_00358,W
test010_00359,W
test010_00360,N
test010_00361,N
test010_00362,N
test010_00363,N
test010_00364,N
test010_00365,N
test010_00366,N
test010_00367,W
test010_00368,N
test010_00369,N
test010_00370,N
test010_00371,N
test010_00372,N
test010_00373,N
test010_00374,W
test010_00375,N
test010_00376,N
test010_00377,N
test010_00378,W
test010_00379,N
test010_00380,N
test010_00381,W
test010_00382,W
test010_00383,W
test010_00384,W
test010_00385,W
test010_00386,W
test010_00387,N
test010_00388,N
test010_00389,N
test010_00390,N
test010_00391,N
test010_00392,N
test010_00393,N
test010_00394,N
test010_00395,W
test010_00396,N
test010_00397,N
test010_00398,N
test010_00399,N
test010_00400,N
test010_00401,N
test010_00402,N
test010_00403,N
test010_00404,N
test010_00405,N
test010_00406,N
test010_00407,N
test010_00408,N
test010_00409,N
test010_00410,N
test010_00411,N
test010_00412,N
test010_00413,N
test010_00414,N
test010_00415,N
test010_00416,N
test010_00417,N
test010_00418,N
test010_00419,N
test010_00420,N
test010_00421,N
test010_00422,W
test010_00423,N
test010_00424,N
test010_00425,N
test010_00426,N
test010_00427,N
test010_00428,N
test010_00429,N
test010_00430,N
test010_00431,N
test010_00432,W
test010_00433,N
test010_00434,N
test010_00435,N
test010_00436,N
test010_00437,N
test010_00438,N
test010_00439,N
test010_00440,N
test010_00441,W
test010_00442,N
test010_00443,N
test010_00444,N
test010_00445,N
test010_00446,N
test010_00447,N
test010_00448,W
test010_00449,N
test010_00450,N
test010_00451,N
test010_00452,N
test010_00453,N
test010_00454,N
test010_00455,N
test010_00456,N
test010_00457,N
test010_00458,N
test010_00459,N
test010_00460,N
test010_00461,W
test010_00462,W
test010_00463,N
test010_00464,N
test010_00465,N
test010_00466,N
test010_00467,N
test010_00468,W
test010_00469,W
test010_00470,W
test010_00471,W
test010_00472,W
test010_00473,N
test010_00474,N
test010_00475,N
test010_00476,N
test010_00477,N
test010_00478,N
test010_00479,W
test010_00480,W
test010_00481,N
test010_00482,N
test010_00483,N
test010_00484,N
test010_00485,N
test010_00486,N
test010_00487,N
test010_00488,N
test010_00489,N
test010_00490,N
test010_00491,N
test010_00492,N
test010_00493,N
test010_00494,N
test010_00495,N
test010_00496,N
test010_00497,N
test010_00498,N
test010_00499,N
test010_00500,N
test010_00501,N
test010_00502,N
test010_00503,N
test010_00504,N
test010_00505,N
test010_00506,N
test010_00507,N
test010_00508,N
test010_00509,N
test010_00510,N
test010_00511,N
test010_00512,N
test010_00513,N
test010_00514,N
test010_00515,N
test010_00516,N
test010_00517,N
test010_00518,N
test010_00519,N
test010_00520,N
test010_00521,N
test010_00522,N
test010_00523,N
test010_00524,N
test010_00525,N
test010_00526,W
test010_00527,W
test010_00528,N
test010_00529,N
test010_00530,N
test010_00531,N
test010_00532,N
test010_00533,N
test010_00534,N
test010_00535,N
test010_00536,N
test010_00537,N
test010_00538,N
test010_00539,N
test010_00540,N
test010_00541,N
test010_00542,N
test010_00543,N
test010_00544,N
test010_00545,N
test010_00546,N
test010_00547,N
test010_00548,W
test010_00549,N
test010_00550,N
test010_00551,N
test010_00552,W
test010_00553,W
test010_00554,N
test010_00555,W
test010_00556,W
test010_00557,W
test010_00558,N
test010_00559,N
test010_00560,N
test010_00561,N
test010_00562,N
test010_00563,N
test010_00564,N
test010_00565,N
test010_00566,N
test010_00567,N
test010_00568,N
test010_00569,N
test010_00570,N
test010_00571,N
test010_00572,N
test010_00573,N
test010_00574,N
test010_00575,N
test010_00576,N
test010_00577,N
test010_00578,N
test010_00579,N
test010_00580,N
test010_00581,N
test010_00582,N
test010_00583,N
test010_00584,N
test010_00585,N
test010_00586,N
test010_00587,N
test010_00588,N
test010_00589,N
test010_00590,N
test010_00591,N
test010_00592,N
test010_00593,N
test010_00594,N
test010_00595,N
test010_00596,N
test010_00597,N
test010_00598,N
test010_00599,N
test010_00600,N
test010_00601,N
test010_00602,N
test010_00603,N
test010_00604,N
test010_00605,N
test010_00606,N
test010_00607,N
test010_00608,N
test010_00609,N
test010_00610,N
test010_00611,N
test010_00612,N
test010_00613,N
test010_00614,N
test010_00615,N
test010_00616,N
test010_00617,N
test010_00618,N
test010_00619,N
test010_00620,N
test010_00621,N
test010_00622,N
test010_00623,N
test010_00624,N
test010_00625,N
test010_00626,W
test010_00627,W
test010_00628,W
test010_00629,W
test010_00630,W
test010_00631,W
test010_00632,N
test010_00633,W
test010_00634,W
test010_00635,W
test010_00636,N
test010_00637,N
test010_00638,N
test010_00639,N
test010_00640,N
test010_00641,N
test010_00642,N
test010_00643,N
test010_00644,N
test010_00645,N
test010_00646,N
test010_00647,N
test010_00648,N
test010_00649,N
test010_00650,N
test010_00651,N
test010_00652,N
test010_00653,N
test010_00654,N
test010_00655,N
test010_00656,R
test010_00657,N
test010_00658,N
test010_00659,N
test010_00660,N
test010_00661,N
test010_00662,N
test010_00663,N
test010_00664,N
test010_00665,N
test010_00666,W
test010_00667,N
test010_00668,W
test010_00669,N
test010_00670,N
test010_00671,N
test010_00672,N
test010_00673,N
test010_00674,N
test010_00675,W
test010_00676,N
test010_00677,N
test010_00678,N
test010_00679,W
test010_00680,W
test010_00681,N
test010_00682,W
test010_00683,W
test010_00684,N
test010_00685,W
